model,k,fold,ece,k_label
PlackettLuce,1,0,0.198773555457592,1
PlackettLuce,1,1,0.2714504475394885,1
PlackettLuce,1,2,0.25261736661195755,1
PlackettLuce,1,3,0.2369057908654213,1
PlackettLuce,1,4,0.22810707241296768,1
PlackettLuce,2,0,0.1089526280760765,2
PlackettLuce,2,1,0.1593581219514211,2
PlackettLuce,2,2,0.1534343481063843,2
PlackettLuce,2,3,0.1588785578807195,2
PlackettLuce,2,4,0.13608720501263935,2
PlackettLuce,3,0,0.044248316437006,3
PlackettLuce,3,1,0.052317358553409576,3
PlackettLuce,3,2,0.06404311588654915,3
PlackettLuce,3,3,0.05500778742134571,3
PlackettLuce,3,4,0.031614429565767446,3
PlackettLuce,4,0,0.0172665998339653,4
PlackettLuce,4,1,0.014134280797508027,4
PlackettLuce,4,2,0.013457264523539278,4
PlackettLuce,4,3,0.013083701332410177,4
PlackettLuce,4,4,0.011016723534299267,4
PlackettLuce,5,0,0.008197418393360243,5
PlackettLuce,5,1,0.006841001380234957,5
PlackettLuce,5,2,0.006170955093370544,5
PlackettLuce,5,3,0.006923599023785856,5
PlackettLuce,5,4,0.004941894403762288,5
MallowsModel,1,0,0.13518457611401877,1
MallowsModel,1,1,0.1332426369190216,1
MallowsModel,1,2,0.16718449195226034,1
MallowsModel,1,3,0.1537164623538653,1
MallowsModel,1,4,0.13814958681662878,1
MallowsModel,2,0,0.01871713697910309,2
MallowsModel,2,1,0.017557720343271892,2
MallowsModel,2,2,0.01949035127957662,2
MallowsModel,2,3,0.017232405145963033,2
MallowsModel,2,4,0.019452395538489025,2
MallowsModel,3,0,0.001046577220161756,3
MallowsModel,3,1,0.0014020398259162903,3
MallowsModel,3,2,0.001142724851767222,3
MallowsModel,3,3,0.0011223034312327703,3
MallowsModel,3,4,0.0010924026370048522,3
MallowsModel,4,0,0.0,4
MallowsModel,4,1,0.0,4
MallowsModel,4,2,0.0,4
MallowsModel,4,3,0.0,4
MallowsModel,4,4,0.0,4
MallowsModel,5,0,0.0,5
MallowsModel,5,1,0.0,5
MallowsModel,5,2,0.0,5
MallowsModel,5,3,0.0,5
MallowsModel,5,4,0.0,5
PreferenceModel,1,0,0.17814426372448602,1
PreferenceModel,1,1,0.1354431783159574,1
PreferenceModel,1,2,0.21883798390626907,1
PreferenceModel,1,3,0.1382796068986257,1
PreferenceModel,1,4,0.2303738072514534,1
PreferenceModel,2,0,0.07358717545866966,2
PreferenceModel,2,1,0.07900891577204068,2
PreferenceModel,2,2,0.07013231863578161,2
PreferenceModel,2,3,0.0855937605102857,2
PreferenceModel,2,4,0.06343358928958574,2
PreferenceModel,3,0,0.011493313995500406,3
PreferenceModel,3,1,0.013751315698027611,3
PreferenceModel,3,2,0.015066261216998101,3
PreferenceModel,3,3,0.01941346110155185,3
PreferenceModel,3,4,0.014868914770583311,3
PreferenceModel,4,0,0.002935664210882452,4
PreferenceModel,4,1,0.003450055379006598,4
PreferenceModel,4,2,0.004258697873188389,4
PreferenceModel,4,3,0.006798307597637177,4
PreferenceModel,4,4,0.003888915355006854,4
PreferenceModel,5,0,0.001467832105441226,5
PreferenceModel,5,1,0.001725027689503299,5
PreferenceModel,5,2,0.0021293489365941947,5
PreferenceModel,5,3,0.0033991537988185883,5
PreferenceModel,5,4,0.0018157996133797698,5
PlackettLuceRPC,1,0,0.19277982413768768,1
PlackettLuceRPC,1,1,0.19382178535064062,1
PlackettLuceRPC,1,2,0.2013564556837082,1
PlackettLuceRPC,1,3,0.15877370536327362,1
PlackettLuceRPC,1,4,0.21774342904488245,1
PlackettLuceRPC,2,0,0.03850511734684308,2
PlackettLuceRPC,2,1,0.04338904321193695,2
PlackettLuceRPC,2,2,0.06134409060080846,2
PlackettLuceRPC,2,3,0.05217552532752355,2
PlackettLuceRPC,2,4,0.04472223445773125,2
PlackettLuceRPC,3,0,0.0021378576755523683,3
PlackettLuceRPC,3,1,0.0007967337345083555,3
PlackettLuceRPC,3,2,0.004172275463740031,3
PlackettLuceRPC,3,3,0.0015250531956553458,3
PlackettLuceRPC,3,4,0.0025165253629287083,3
PlackettLuceRPC,4,0,0.0,4
PlackettLuceRPC,4,1,0.0,4
PlackettLuceRPC,4,2,0.0,4
PlackettLuceRPC,4,3,0.0,4
PlackettLuceRPC,4,4,0.0,4
PlackettLuceRPC,5,0,0.0,5
PlackettLuceRPC,5,1,0.0,5
PlackettLuceRPC,5,2,0.0,5
PlackettLuceRPC,5,3,0.0,5
PlackettLuceRPC,5,4,0.0,5
