model,k,fold,ece,k_label
PlackettLuce,1,0,0.11700687628677664,1
PlackettLuce,1,1,0.15223671246648712,1
PlackettLuce,1,2,0.15311679470845882,1
PlackettLuce,1,3,0.10829655032824066,1
PlackettLuce,1,4,0.09513752201900763,1
PlackettLuce,2,0,0.07964563323732685,2
PlackettLuce,2,1,0.056915520197328394,2
PlackettLuce,2,2,0.07951727657414535,2
PlackettLuce,2,3,0.07610634653007284,2
PlackettLuce,2,4,0.07887516366865706,2
PlackettLuce,3,0,0.06516813774976661,3
PlackettLuce,3,1,0.044821295865318356,3
PlackettLuce,3,2,0.048833462924641725,3
PlackettLuce,3,3,0.0508883707006188,3
PlackettLuce,3,4,0.0662542740430902,3
PlackettLuce,4,0,0.036477400713107164,4
PlackettLuce,4,1,0.051462678162052355,4
PlackettLuce,4,2,0.0506202740704312,4
PlackettLuce,4,3,0.038863442871062186,4
PlackettLuce,4,4,0.047576850784175534,4
PlackettLuce,5,0,0.036563355996109104,5
PlackettLuce,5,1,0.05145514902713544,5
PlackettLuce,5,2,0.050612670676234886,5
PlackettLuce,5,3,0.038397393003106114,5
PlackettLuce,5,4,0.04757348565275178,5
MallowsModel,1,0,0.11743687242269515,1
MallowsModel,1,1,0.09554276056587696,1
MallowsModel,1,2,0.09625177793204784,1
MallowsModel,1,3,0.10119306296110153,1
MallowsModel,1,4,0.1592454195022583,1
MallowsModel,2,0,0.04203053116798401,2
MallowsModel,2,1,0.04544409178197384,2
MallowsModel,2,2,0.03840790316462517,2
MallowsModel,2,3,0.04027316235005855,2
MallowsModel,2,4,0.06322782337665558,2
MallowsModel,3,0,0.012623517960309982,3
MallowsModel,3,1,0.029694655165076255,3
MallowsModel,3,2,0.024277864769101144,3
MallowsModel,3,3,0.02509489431977272,3
MallowsModel,3,4,0.025606706365942956,3
MallowsModel,4,0,0.01447688452899456,4
MallowsModel,4,1,0.014241800457239152,4
MallowsModel,4,2,0.022864171490073203,4
MallowsModel,4,3,0.026431725919246675,4
MallowsModel,4,4,0.014008201286196708,4
MallowsModel,5,0,0.01501961164176464,5
MallowsModel,5,1,0.01110045500099659,5
MallowsModel,5,2,0.02245993707329035,5
MallowsModel,5,3,0.024609406478703022,5
MallowsModel,5,4,0.010937677137553692,5
PreferenceModel,1,0,0.09634910795618506,1
PreferenceModel,1,1,0.11144251488149166,1
PreferenceModel,1,2,0.07231113871230799,1
PreferenceModel,1,3,0.05321152326377,1
PreferenceModel,1,4,0.06526959222905777,1
PreferenceModel,2,0,0.034406903473769915,2
PreferenceModel,2,1,0.05088453614974723,2
PreferenceModel,2,2,0.03604662422748173,2
PreferenceModel,2,3,0.044791479803183494,2
PreferenceModel,2,4,0.04673287465291864,2
PreferenceModel,3,0,0.02503777631722829,3
PreferenceModel,3,1,0.03345692259643008,3
PreferenceModel,3,2,0.03333671835853773,3
PreferenceModel,3,3,0.04590830353691298,3
PreferenceModel,3,4,0.04637892123530893,3
PreferenceModel,4,0,0.032930869641987714,4
PreferenceModel,4,1,0.04152340194319978,4
PreferenceModel,4,2,0.027189780136241633,4
PreferenceModel,4,3,0.027723820748574594,4
PreferenceModel,4,4,0.04772212060497087,4
PreferenceModel,5,0,0.032646329437985136,5
PreferenceModel,5,1,0.04141157556544332,5
PreferenceModel,5,2,0.026967413690598574,5
PreferenceModel,5,3,0.027628970715929478,5
PreferenceModel,5,4,0.04730757102370262,5
PlackettLuceRPC,1,0,0.1429029865998767,1
PlackettLuceRPC,1,1,0.11990803574170808,1
PlackettLuceRPC,1,2,0.09924981973355684,1
PlackettLuceRPC,1,3,0.14273920344627078,1
PlackettLuceRPC,1,4,0.10821493376484688,1
PlackettLuceRPC,2,0,0.0657188108738731,2
PlackettLuceRPC,2,1,0.08064392147969236,2
PlackettLuceRPC,2,2,0.049911468091886485,2
PlackettLuceRPC,2,3,0.04435801639166825,2
PlackettLuceRPC,2,4,0.0595952575752402,2
PlackettLuceRPC,3,0,0.06543602363809066,3
PlackettLuceRPC,3,1,0.04914657528347829,3
PlackettLuceRPC,3,2,0.04620333096861621,3
PlackettLuceRPC,3,3,0.044414269020233085,3
PlackettLuceRPC,3,4,0.050081708693109885,3
PlackettLuceRPC,4,0,0.017507670003482523,4
PlackettLuceRPC,4,1,0.025993094220757483,4
PlackettLuceRPC,4,2,0.0329674668610096,4
PlackettLuceRPC,4,3,0.02222792694125982,4
PlackettLuceRPC,4,4,0.015104084089398385,4
PlackettLuceRPC,5,0,0.014413315616548062,5
PlackettLuceRPC,5,1,0.02705104649066925,5
PlackettLuceRPC,5,2,0.03934729509055614,5
PlackettLuceRPC,5,3,0.017373925261199474,5
PlackettLuceRPC,5,4,0.015806386806070806,5
RPC,1,0,-1.0,1
RPC,1,1,-1.0,1
RPC,1,2,-1.0,1
RPC,1,3,-1.0,1
RPC,1,4,-1.0,1
RPC,2,0,0.8882352948188782,2
RPC,2,1,0.9058823525029069,2
RPC,2,2,0.9529411762952804,2
RPC,2,3,0.8823529406067202,2
RPC,2,4,0.8470588231787962,2
RPC,3,0,-1.0,3
RPC,3,1,-1.0,3
RPC,3,2,-1.0,3
RPC,3,3,-1.0,3
RPC,3,4,-1.0,3
RPC,4,0,-1.0,4
RPC,4,1,-1.0,4
RPC,4,2,-1.0,4
RPC,4,3,-1.0,4
RPC,4,4,-1.0,4
RPC,5,0,-1.0,5
RPC,5,1,-1.0,5
RPC,5,2,-1.0,5
RPC,5,3,-1.0,5
RPC,5,4,-1.0,5
