PlackettLuce_Tau,MallowsModel_Tau,PreferenceModel_Tau,PlackettLuceRPC_Tau,Fold_idx
0.6784313725490196,0.5137254901960784,0.5725490196078431,0.5764705882352941,0
0.6470588235294118,0.4745098039215686,0.5764705882352942,0.5372549019607843,1
0.6941176470588236,0.5254901960784314,0.6352941176470589,0.5803921568627451,2
0.6313725490196079,0.35294117647058826,0.4117647058823529,0.4117647058823529,3
0.623529411764706,0.3764705882352941,0.5725490196078431,0.4627450980392156,4
