model,k,fold,ece,k_label
PlackettLuce,1,0,0.18816471976392413,1
PlackettLuce,1,1,0.21289407111266084,1
PlackettLuce,1,2,0.18617944244076226,1
PlackettLuce,1,3,0.1530694496982238,1
PlackettLuce,1,4,0.22157507674659002,1
PlackettLuce,2,0,0.12536672721890843,2
PlackettLuce,2,1,0.13936776810270898,2
PlackettLuce,2,2,0.11896343594964812,2
PlackettLuce,2,3,0.13480679340222304,2
PlackettLuce,2,4,0.15404408129260821,2
PlackettLuce,3,0,0.11947508112472648,3
PlackettLuce,3,1,0.10544899971607855,3
PlackettLuce,3,2,0.10243666774648076,3
PlackettLuce,3,3,0.10291178469710491,3
PlackettLuce,3,4,0.15567324376281572,3
PlackettLuce,4,0,0.0786838192383156,4
PlackettLuce,4,1,0.09534937633639749,4
PlackettLuce,4,2,0.09230931234710357,4
PlackettLuce,4,3,0.08896739791859598,4
PlackettLuce,4,4,0.12968158623313203,4
PlackettLuce,5,0,0.07878834811751456,5
PlackettLuce,5,1,0.09520406799171777,5
PlackettLuce,5,2,0.0658551432630595,5
PlackettLuce,5,3,0.08816569408073145,5
PlackettLuce,5,4,0.1297620494356927,5
MallowsModel,1,0,0.09306061267852783,1
MallowsModel,1,1,0.1567564606666565,1
MallowsModel,1,2,0.15480366349220276,1
MallowsModel,1,3,0.19898143410682678,1
MallowsModel,1,4,0.34902702271938324,1
MallowsModel,2,0,0.1426311656832695,2
MallowsModel,2,1,0.08836241066455841,2
MallowsModel,2,2,0.11088807880878448,2
MallowsModel,2,3,0.1593880131840706,2
MallowsModel,2,4,0.16227924078702927,2
MallowsModel,3,0,0.09967906773090363,3
MallowsModel,3,1,0.0997324176132679,3
MallowsModel,3,2,0.09971017763018608,3
MallowsModel,3,3,0.08789952826919034,3
MallowsModel,3,4,0.13108831644058228,3
MallowsModel,4,0,0.078378826379776,4
MallowsModel,4,1,0.056041683070361614,4
MallowsModel,4,2,0.10777115728706121,4
MallowsModel,4,3,0.08804695156868547,4
MallowsModel,4,4,0.10768540948629379,4
MallowsModel,5,0,0.08181765489280224,5
MallowsModel,5,1,0.0570058150915429,5
MallowsModel,5,2,0.11120309866964817,5
MallowsModel,5,3,0.05875940368423471,5
MallowsModel,5,4,0.1110628074966371,5
PreferenceModel,1,0,0.15602061108631246,1
PreferenceModel,1,1,0.14879128314992962,1
PreferenceModel,1,2,0.23796971536734524,1
PreferenceModel,1,3,0.131168583079296,1
PreferenceModel,1,4,0.22690958376316464,1
PreferenceModel,2,0,0.11718866623499814,2
PreferenceModel,2,1,0.11282298275653053,2
PreferenceModel,2,2,0.15037782862782478,2
PreferenceModel,2,3,0.18626201481503601,2
PreferenceModel,2,4,0.14581714658176198,2
PreferenceModel,3,0,0.07323150336742401,3
PreferenceModel,3,1,0.10832444972851697,3
PreferenceModel,3,2,0.10456351957776966,3
PreferenceModel,3,3,0.09004413873395499,3
PreferenceModel,3,4,0.1284036476384191,3
PreferenceModel,4,0,0.05775252915918827,4
PreferenceModel,4,1,0.06944259924485403,4
PreferenceModel,4,2,0.057302139583043754,4
PreferenceModel,4,3,0.07252750359475613,4
PreferenceModel,4,4,0.09254052479039221,4
PreferenceModel,5,0,0.05775252915918827,5
PreferenceModel,5,1,0.06944259924485403,5
PreferenceModel,5,2,0.057302139583043754,5
PreferenceModel,5,3,0.04949942231178284,5
PreferenceModel,5,4,0.09254052479039221,5
PlackettLuceRPC,1,0,0.2569197346182431,1
PlackettLuceRPC,1,1,0.17276719037224264,1
PlackettLuceRPC,1,2,0.2303252998082077,1
PlackettLuceRPC,1,3,0.24183372320497737,1
PlackettLuceRPC,1,4,0.26104749476208405,1
PlackettLuceRPC,2,0,0.09250208384850446,2
PlackettLuceRPC,2,1,0.1131032870753723,2
PlackettLuceRPC,2,2,0.1121954067664988,2
PlackettLuceRPC,2,3,0.10868115131469334,2
PlackettLuceRPC,2,4,0.10994476145681212,2
PlackettLuceRPC,3,0,0.08584702759981155,3
PlackettLuceRPC,3,1,0.0939033254981041,3
PlackettLuceRPC,3,2,0.08176019042730331,3
PlackettLuceRPC,3,3,0.08789283971418627,3
PlackettLuceRPC,3,4,0.10830076038837433,3
PlackettLuceRPC,4,0,0.0709262564778328,4
PlackettLuceRPC,4,1,0.0590492133051157,4
PlackettLuceRPC,4,2,0.0982692763209343,4
PlackettLuceRPC,4,3,0.08805450180079788,4
PlackettLuceRPC,4,4,0.09776430949568748,4
PlackettLuceRPC,5,0,0.07251950725913048,5
PlackettLuceRPC,5,1,0.06268513761460781,5
PlackettLuceRPC,5,2,0.09949398040771484,5
PlackettLuceRPC,5,3,0.05877310879805009,5
PlackettLuceRPC,5,4,0.09948593750596046,5
