model,k,fold,ece,k_label
PlackettLuce,1,0,0.2687913477420807,1
PlackettLuce,1,1,0.27353471517562866,1
PlackettLuce,1,2,0.2997492551803589,1
PlackettLuce,1,3,0.2513766288757324,1
PlackettLuce,1,4,0.2954995036125183,1
PlackettLuce,2,0,0.3565256595611572,2
PlackettLuce,2,1,0.35425955057144165,2
PlackettLuce,2,2,0.38565152883529663,2
PlackettLuce,2,3,0.3628406226634979,2
PlackettLuce,2,4,0.3304031491279602,2
PlackettLuce,3,0,0.38486599922180176,3
PlackettLuce,3,1,0.39489883184432983,3
PlackettLuce,3,2,0.41840073466300964,3
PlackettLuce,3,3,0.4317733943462372,3
PlackettLuce,3,4,0.38311243057250977,3
PreferenceModel,1,0,0.17791445553302765,1
PreferenceModel,1,1,0.17435549199581146,1
PreferenceModel,1,2,0.18270127475261688,1
PreferenceModel,1,3,0.16765642166137695,1
PreferenceModel,1,4,0.23829123377799988,1
PreferenceModel,2,0,0.3181475102901459,2
PreferenceModel,2,1,0.2946189045906067,2
PreferenceModel,2,2,0.2862135171890259,2
PreferenceModel,2,3,0.3091175854206085,2
PreferenceModel,2,4,0.2637418210506439,2
PreferenceModel,3,0,0.36399760842323303,3
PreferenceModel,3,1,0.34105828404426575,3
PreferenceModel,3,2,0.32096973061561584,3
PreferenceModel,3,3,0.33280298113822937,3
PreferenceModel,3,4,0.29112011194229126,3
PlackettLuceRPC,1,0,0.3965687155723572,1
PlackettLuceRPC,1,1,0.3923427164554596,1
PlackettLuceRPC,1,2,0.4146200120449066,1
PlackettLuceRPC,1,3,0.3739067316055298,1
PlackettLuceRPC,1,4,0.4120727479457855,1
PlackettLuceRPC,2,0,0.4601539373397827,2
PlackettLuceRPC,2,1,0.43303942680358887,2
PlackettLuceRPC,2,2,0.5101685523986816,2
PlackettLuceRPC,2,3,0.4216279685497284,2
PlackettLuceRPC,2,4,0.4735877811908722,2
PlackettLuceRPC,3,0,0.524035632610321,3
PlackettLuceRPC,3,1,0.5130761861801147,3
PlackettLuceRPC,3,2,0.5585026144981384,3
PlackettLuceRPC,3,3,0.4945801794528961,3
PlackettLuceRPC,3,4,0.5076397657394409,3
