model,k,fold,ece,k_label
PlackettLuce,1,0,0.0647171821910888,1
PlackettLuce,1,1,0.06680649425834417,1
PlackettLuce,1,2,0.05736367218196392,1
PlackettLuce,1,3,0.0507467626594007,1
PlackettLuce,1,4,0.07287230947986245,1
PlackettLuce,2,0,0.054581760855702065,2
PlackettLuce,2,1,0.05235746910329908,2
PlackettLuce,2,2,0.04647315270267427,2
PlackettLuce,2,3,0.05268186408405503,2
PlackettLuce,2,4,0.044042270242547,2
PlackettLuce,3,0,0.05546495384836211,3
PlackettLuce,3,1,0.05256704048467024,3
PlackettLuce,3,2,0.04851443242902557,3
PlackettLuce,3,3,0.05202120445513477,3
PlackettLuce,3,4,0.048022812930867076,3
MallowsModel,1,0,0.17310789227485657,1
MallowsModel,1,1,0.1533946543931961,1
MallowsModel,1,2,0.1560840904712677,1
MallowsModel,1,3,0.16516153514385223,1
MallowsModel,1,4,0.1675664484500885,1
MallowsModel,2,0,0.08927839001019795,2
MallowsModel,2,1,0.08292045692602794,2
MallowsModel,2,2,0.08835156758626302,2
MallowsModel,2,3,0.0883722851673762,2
MallowsModel,2,4,0.09535934031009674,2
MallowsModel,3,0,0.08189344157775243,3
MallowsModel,3,1,0.07892804592847824,3
MallowsModel,3,2,0.07765973607699077,3
MallowsModel,3,3,0.07531592498222987,3
MallowsModel,3,4,0.07909109443426132,3
PreferenceModel,1,0,0.033772597555071115,1
PreferenceModel,1,1,0.037322130519896746,1
PreferenceModel,1,2,0.03074793331325054,1
PreferenceModel,1,3,0.03902286849915981,1
PreferenceModel,1,4,0.03984354995191097,1
PreferenceModel,2,0,0.057239109106982745,2
PreferenceModel,2,1,0.040162776208793126,2
PreferenceModel,2,2,0.03287944997039934,2
PreferenceModel,2,3,0.045702196502437197,2
PreferenceModel,2,4,0.036235730673070066,2
PreferenceModel,3,0,0.05627172766253352,3
PreferenceModel,3,1,0.048001902837616704,3
PreferenceModel,3,2,0.04464338048516462,3
PreferenceModel,3,3,0.048982738556029894,3
PreferenceModel,3,4,0.04560826585172132,3
PlackettLuceRPC,1,0,0.14562133233994246,1
PlackettLuceRPC,1,1,0.12754257395863533,1
PlackettLuceRPC,1,2,0.17072987370193005,1
PlackettLuceRPC,1,3,0.12012384552508593,1
PlackettLuceRPC,1,4,0.13257440784946084,1
PlackettLuceRPC,2,0,0.07615368550371689,2
PlackettLuceRPC,2,1,0.06792287008526425,2
PlackettLuceRPC,2,2,0.07249525678344071,2
PlackettLuceRPC,2,3,0.06489307705002527,2
PlackettLuceRPC,2,4,0.06894142328140636,2
PlackettLuceRPC,3,0,0.06687089834304061,3
PlackettLuceRPC,3,1,0.061916827282402664,3
PlackettLuceRPC,3,2,0.06471426093291181,3
PlackettLuceRPC,3,3,0.06075334539248919,3
PlackettLuceRPC,3,4,0.06096102634910494,3
