model,k,fold,ece,k_label
PlackettLuce,1,0,0.03148048324510455,1
PlackettLuce,1,1,0.05572985764592886,1
PlackettLuce,1,2,0.028222075197845697,1
PlackettLuce,1,3,0.033880357164889574,1
PlackettLuce,1,4,0.042836081236600876,1
PlackettLuce,2,0,0.027065985205505665,2
PlackettLuce,2,1,0.03287546778058944,2
PlackettLuce,2,2,0.023306948870110016,2
PlackettLuce,2,3,0.02571566710442615,2
PlackettLuce,2,4,0.024124327901517972,2
PlackettLuce,3,0,0.024997126408076536,3
PlackettLuce,3,1,0.019626506877102656,3
PlackettLuce,3,2,0.016767585967803218,3
PlackettLuce,3,3,0.0186725731085365,3
PlackettLuce,3,4,0.014350566663779318,3
PreferenceModel,1,0,0.03269099537283182,1
PreferenceModel,1,1,0.033113394398242235,1
PreferenceModel,1,2,0.028444179333746433,1
PreferenceModel,1,3,0.04195620771497488,1
PreferenceModel,1,4,0.047341312281787395,1
PreferenceModel,2,0,0.04147059454893073,2
PreferenceModel,2,1,0.018349187953087192,2
PreferenceModel,2,2,0.01566892978735268,2
PreferenceModel,2,3,0.022185055073350668,2
PreferenceModel,2,4,0.021172152502307046,2
PreferenceModel,3,0,0.03720226317333678,3
PreferenceModel,3,1,0.02691704824489231,3
PreferenceModel,3,2,0.02402825137445082,3
PreferenceModel,3,3,0.027406858765364934,3
PreferenceModel,3,4,0.02449129614493965,3
PlackettLuceRPC,1,0,0.120823685079813,1
PlackettLuceRPC,1,1,0.09286631178110838,1
PlackettLuceRPC,1,2,0.11791761219501495,1
PlackettLuceRPC,1,3,0.10517453588545322,1
PlackettLuceRPC,1,4,0.07454736437648535,1
PlackettLuceRPC,2,0,0.07251837725440662,2
PlackettLuceRPC,2,1,0.06379819304371874,2
PlackettLuceRPC,2,2,0.06795886364610244,2
PlackettLuceRPC,2,3,0.061149811294550695,2
PlackettLuceRPC,2,4,0.0669174971699249,2
PlackettLuceRPC,3,0,0.04847360838903114,3
PlackettLuceRPC,3,1,0.0426189088417838,3
PlackettLuceRPC,3,2,0.04230480636275994,3
PlackettLuceRPC,3,3,0.040327914713998325,3
PlackettLuceRPC,3,4,0.04033848758748112,3
