model,k,fold,ece,k_label
PlackettLuce,2,0,0.29529375264785945,2
PlackettLuce,2,1,0.28732351503872455,2
PlackettLuce,2,2,0.32018981283498366,2
PlackettLuce,2,3,0.24950552290781805,2
PlackettLuce,2,4,0.2977028255328499,2
PlackettLuce,3,0,0.1172801061527136,3
PlackettLuce,3,1,0.11549299423706821,3
PlackettLuce,3,2,0.1280864106882427,3
PlackettLuce,3,3,0.10043947336920586,3
PlackettLuce,3,4,0.1216282843647049,3
PlackettLuce,4,0,0.052669058133258985,4
PlackettLuce,4,1,0.05084860044887701,4
PlackettLuce,4,2,0.057885555145441,4
PlackettLuce,4,3,0.04481322562937641,4
PlackettLuce,4,4,0.05568413971813026,4
PlackettLuce,5,0,0.02649733040967226,5
PlackettLuce,5,1,0.025300174894200948,5
PlackettLuce,5,2,0.029204717619366816,5
PlackettLuce,5,3,0.02230079377832471,5
PlackettLuce,5,4,0.027947593893251025,5
PlackettLuce,6,0,0.014801989515514181,6
PlackettLuce,6,1,0.014266050035862765,6
PlackettLuce,6,2,0.01638686834584749,6
PlackettLuce,6,3,0.012421249060787398,6
PlackettLuce,6,4,0.015435227883294544,6
PlackettLuce,7,0,0.009207642794088066,7
PlackettLuce,7,1,0.009077807573801552,7
PlackettLuce,7,2,0.010235904995027273,7
PlackettLuce,7,3,0.007781079906824176,7
PlackettLuce,7,4,0.009498286849020123,7
PlackettLuce,8,0,0.006327312236594152,8
PlackettLuce,8,1,0.006414008738396738,8
PlackettLuce,8,2,0.007069116284268051,8
PlackettLuce,8,3,0.005448860638259074,8
PlackettLuce,8,4,0.006521699313641601,8
PlackettLuce,9,0,0.004728903091047636,9
PlackettLuce,9,1,0.004934925730322752,9
PlackettLuce,9,2,0.005348749920257513,9
PlackettLuce,9,3,0.004213299128246827,9
PlackettLuce,9,4,0.004945047125646792,9
PlackettLuce,10,0,0.0037959468239786936,10
PlackettLuce,10,1,0.004055039694490875,10
PlackettLuce,10,2,0.004406768471478055,10
PlackettLuce,10,3,0.0035778045106680968,10
PlackettLuce,10,4,0.00407692312586642,10
PreferenceModel,2,0,0.2950066335225591,2
PreferenceModel,2,1,0.2471300021395627,2
PreferenceModel,2,2,0.22291164292669277,2
PreferenceModel,2,3,0.2002841190593938,2
PreferenceModel,2,4,0.2590008227981958,2
PreferenceModel,3,0,0.1168901278809368,3
PreferenceModel,3,1,0.09957197707398853,3
PreferenceModel,3,2,0.08993415568269025,3
PreferenceModel,3,3,0.08146580668936475,3
PreferenceModel,3,4,0.10661454194149249,3
PreferenceModel,4,0,0.05231287065315825,4
PreferenceModel,4,1,0.04398978446826484,4
PreferenceModel,4,2,0.04118978358917126,4
PreferenceModel,4,3,0.0368070343952039,4
PreferenceModel,4,4,0.04954378309437183,4
PreferenceModel,5,0,0.02620741564598671,5
PreferenceModel,5,1,0.021926768920751138,5
PreferenceModel,5,2,0.021181741812855537,5
PreferenceModel,5,3,0.018584898694505907,5
PreferenceModel,5,4,0.025432882107264264,5
PreferenceModel,6,0,0.014566681737485095,6
PreferenceModel,6,1,0.012362935856339125,6
PreferenceModel,6,2,0.01219816568374371,6
PreferenceModel,6,3,0.010536353362789326,6
PreferenceModel,6,4,0.014443753166822351,6
PreferenceModel,7,0,0.009004741812741968,7
PreferenceModel,7,1,0.007873178983788668,7
PreferenceModel,7,2,0.007880613888119871,7
PreferenceModel,7,3,0.006749491535289161,7
PreferenceModel,7,4,0.009149682600736616,7
PreferenceModel,8,0,0.00613720593451993,8
PreferenceModel,8,1,0.005588338068467284,8
PreferenceModel,8,2,0.005673100244766017,8
PreferenceModel,8,3,0.00486357848898144,8
PreferenceModel,8,4,0.006442072404153756,8
PreferenceModel,9,0,0.0045319541978150945,9
PreferenceModel,9,1,0.0043391014142357765,9
PreferenceModel,9,2,0.004508381478896756,9
PreferenceModel,9,3,0.0039000490288983447,9
PreferenceModel,9,4,0.00496593093935739,9
PreferenceModel,10,0,0.00355888534482692,10
PreferenceModel,10,1,0.00361931322365419,10
PreferenceModel,10,2,0.003933614323081163,10
PreferenceModel,10,3,0.003464974363936784,10
PreferenceModel,10,4,0.0041082639181558075,10
PlackettLuceRPC,2,0,0.4665937927932734,2
PlackettLuceRPC,2,1,0.4597618006577054,2
PlackettLuceRPC,2,2,0.46433246982221427,2
PlackettLuceRPC,2,3,0.4485604924273835,2
PlackettLuceRPC,2,4,0.4593625465200247,2
PlackettLuceRPC,3,0,0.18387932667488163,3
PlackettLuceRPC,3,1,0.18359872323728493,3
PlackettLuceRPC,3,2,0.1845029690868275,3
PlackettLuceRPC,3,3,0.17882810379042696,3
PlackettLuceRPC,3,4,0.18749491760088244,3
PlackettLuceRPC,4,0,0.0814164482039619,4
PlackettLuceRPC,4,1,0.07979337091920456,4
PlackettLuceRPC,4,2,0.08239105945955687,4
PlackettLuceRPC,4,3,0.07843272602966023,4
PlackettLuceRPC,4,4,0.08563349820552349,4
PlackettLuceRPC,5,0,0.04011655868071402,5
PlackettLuceRPC,5,1,0.03884659671785271,5
PlackettLuceRPC,5,2,0.04089891015308872,5
PlackettLuceRPC,5,3,0.03809816146255636,5
PlackettLuceRPC,5,4,0.04275507429307561,5
PlackettLuceRPC,6,0,0.02182530217697873,6
PlackettLuceRPC,6,1,0.02124545696327912,6
PlackettLuceRPC,6,2,0.02249620895660471,6
PlackettLuceRPC,6,3,0.0205739225529214,6
PlackettLuceRPC,6,4,0.023382895858919357,6
PlackettLuceRPC,7,0,0.013172862903503866,7
PlackettLuceRPC,7,1,0.013030566111162495,7
PlackettLuceRPC,7,2,0.013725802600374554,7
PlackettLuceRPC,7,3,0.012406882506052175,7
PlackettLuceRPC,7,4,0.014156011035697105,7
PlackettLuceRPC,8,0,0.00876872841791954,8
PlackettLuceRPC,8,1,0.008841573270878849,8
PlackettLuceRPC,8,2,0.00921904295588388,8
PlackettLuceRPC,8,3,0.008294728761072746,8
PlackettLuceRPC,8,4,0.009482254666768417,8
PlackettLuceRPC,9,0,0.006348214730500725,9
PlackettLuceRPC,9,1,0.00651682228917642,9
PlackettLuceRPC,9,2,0.006739222981032098,9
PlackettLuceRPC,9,3,0.0060657268334479405,9
PlackettLuceRPC,9,4,0.00694425639498258,9
PlackettLuceRPC,10,0,0.004937500347045778,10
PlackettLuceRPC,10,1,0.00513700351987929,10
PlackettLuceRPC,10,2,0.005306656706930621,10
PlackettLuceRPC,10,3,0.004823231182727082,10
PlackettLuceRPC,10,4,0.0054686019135433955,10
RPC,2,0,0.04152648781349475,2
RPC,2,1,0.037992666029568876,2
RPC,2,2,0.05394168025339004,2
RPC,2,3,0.04028340448317989,2
RPC,2,4,0.03806633770837163,2
RPC,3,0,-1.0,3
RPC,3,1,-1.0,3
RPC,3,2,-1.0,3
RPC,3,3,-1.0,3
RPC,3,4,-1.0,3
RPC,4,0,-1.0,4
RPC,4,1,-1.0,4
RPC,4,2,-1.0,4
RPC,4,3,-1.0,4
RPC,4,4,-1.0,4
RPC,5,0,-1.0,5
RPC,5,1,-1.0,5
RPC,5,2,-1.0,5
RPC,5,3,-1.0,5
RPC,5,4,-1.0,5
RPC,6,0,-1.0,6
RPC,6,1,-1.0,6
RPC,6,2,-1.0,6
RPC,6,3,-1.0,6
RPC,6,4,-1.0,6
RPC,7,0,-1.0,7
RPC,7,1,-1.0,7
RPC,7,2,-1.0,7
RPC,7,3,-1.0,7
RPC,7,4,-1.0,7
RPC,8,0,-1.0,8
RPC,8,1,-1.0,8
RPC,8,2,-1.0,8
RPC,8,3,-1.0,8
RPC,8,4,-1.0,8
RPC,9,0,-1.0,9
RPC,9,1,-1.0,9
RPC,9,2,-1.0,9
RPC,9,3,-1.0,9
RPC,9,4,-1.0,9
RPC,10,0,-1.0,10
RPC,10,1,-1.0,10
RPC,10,2,-1.0,10
RPC,10,3,-1.0,10
RPC,10,4,-1.0,10
