PlackettLuce_Tau,MallowsModel_Tau,PreferenceModel_Tau,PlackettLuceRPC_Tau,Fold_idx
0.9604938271604938,0.6348671904227461,0.9127572016460905,0.9233819678264124,0
0.9600448933782267,0.6549195660306771,0.9135054246165358,0.929068462401796,1
0.9580995136550694,0.6317246539468762,0.9178451178451179,0.9253273475495699,2
0.9651328095772542,0.6493827160493827,0.9278713056490835,0.9293677515899739,3
0.9623123123123125,0.6611111111111111,0.9247747747747749,0.935885885885886,4
