model,k,fold,ece,k_label
PlackettLuce,1,0,0.16666666188616325,1
PlackettLuce,1,1,0.16666666162247878,1
PlackettLuce,1,2,0.19999999571806565,1
PlackettLuce,1,3,0.1666666706484715,1
PlackettLuce,1,4,0.14285713714344134,1
PlackettLuce,2,0,0.0666666663830757,2
PlackettLuce,2,1,0.06666666564971355,2
PlackettLuce,2,2,0.0666666663623852,2
PlackettLuce,2,3,0.05555555598369926,2
PlackettLuce,2,4,0.05263157871416622,2
PlackettLuce,3,0,0.041666666901824405,3
PlackettLuce,3,1,0.035714285965556335,3
PlackettLuce,3,2,0.03846153938228798,3
PlackettLuce,3,3,0.03448275915500744,3
PlackettLuce,3,4,0.0312500002152592,3
PlackettLuce,4,0,0.03225806477831553,4
PlackettLuce,4,1,0.025641025764761273,4
PlackettLuce,4,2,0.030303030993766352,4
PlackettLuce,4,3,0.026315789961518194,4
PlackettLuce,4,4,0.02564102587678504,4
PlackettLuce,5,0,0.027777778185141908,5
PlackettLuce,5,1,0.023255814215671734,5
PlackettLuce,5,2,0.02631578991030682,5
PlackettLuce,5,3,0.022727273131395897,5
PlackettLuce,5,4,0.024390244185090493,5
PlackettLuce,6,0,0.025641026128784664,6
PlackettLuce,6,1,0.021739130819587293,6
PlackettLuce,6,2,0.02500000053048121,6
PlackettLuce,6,3,0.02127659622464408,6
PlackettLuce,6,4,0.022222222547306256,6
PlackettLuce,7,0,0.02272727317784494,7
PlackettLuce,7,1,0.020833333732874007,7
PlackettLuce,7,2,0.02325581463785363,7
PlackettLuce,7,3,0.020408163781443747,7
PlackettLuce,7,4,0.021276596205476745,7
PlackettLuce,8,0,0.01960784364089166,8
PlackettLuce,8,1,0.020000000542635298,8
PlackettLuce,8,2,0.021739131081645,8
PlackettLuce,8,3,0.019230769791688914,8
PlackettLuce,8,4,0.02040816381745264,8
PlackettLuce,9,0,0.019230769747156182,9
PlackettLuce,9,1,0.019607843720177435,9
PlackettLuce,9,2,0.02040816388530756,9
PlackettLuce,9,3,0.019230769866499582,9
PlackettLuce,9,4,0.020408163864494143,9
PlackettLuce,10,0,0.019230769755941287,10
PlackettLuce,10,1,0.01960784374543534,10
PlackettLuce,10,2,0.019607843778989855,10
PlackettLuce,10,3,0.019230769869545465,10
PlackettLuce,10,4,0.020000000556312413,10
PlackettLuce,11,0,0.019230769799117326,11
PlackettLuce,11,1,0.01923076983596992,11
PlackettLuce,11,2,0.01923076988259663,11
PlackettLuce,11,3,0.019230769888212786,11
PlackettLuce,11,4,0.019230769801505117,11
PlackettLuce,12,0,0.019230769806341478,12
PlackettLuce,12,1,0.01923076983596992,12
PlackettLuce,12,2,0.019230769882596626,12
PlackettLuce,12,3,0.019230769892467334,12
PlackettLuce,12,4,0.019230769801505117,12
PlackettLuce,13,0,0.019230769836071412,13
PlackettLuce,13,1,0.019230769860335086,13
PlackettLuce,13,2,0.019230769893880513,13
PlackettLuce,13,3,0.01923076989791906,13
PlackettLuce,13,4,0.019230769828613672,13
PlackettLuce,14,0,0.019230769836071412,14
PlackettLuce,14,1,0.01923076987595831,14
PlackettLuce,14,2,0.01923076989487721,14
PlackettLuce,14,3,0.019230769897919067,14
PlackettLuce,14,4,0.019230769851971013,14
PreferenceModel,1,0,0.16400531085929515,1
PreferenceModel,1,1,0.1633557938918481,1
PreferenceModel,1,2,0.19562806014728268,1
PreferenceModel,1,3,0.16353554675151827,1
PreferenceModel,1,4,0.14026752470739925,1
PreferenceModel,2,0,0.06569435593372266,2
PreferenceModel,2,1,0.06542792078835191,2
PreferenceModel,2,2,0.06529587437362352,2
PreferenceModel,2,3,0.054598642017481325,2
PreferenceModel,2,4,0.05177482445823874,2
PreferenceModel,3,0,0.041207057517761804,3
PreferenceModel,3,1,0.035202110885880496,3
PreferenceModel,3,2,0.0378503867078647,3
PreferenceModel,3,3,0.03404291962077219,3
PreferenceModel,3,4,0.030832497668228598,3
PreferenceModel,4,0,0.03198330579097743,4
PreferenceModel,4,1,0.025355445470967634,4
PreferenceModel,4,2,0.029949453958083308,4
PreferenceModel,4,3,0.02605406194389185,4
PreferenceModel,4,4,0.02537516785795537,4
PreferenceModel,5,0,0.02763325448823808,5
PreferenceModel,5,1,0.023069061311003298,5
PreferenceModel,5,2,0.02608604542489813,5
PreferenceModel,5,3,0.022545727731085208,5
PreferenceModel,5,4,0.02421033431437536,5
PreferenceModel,6,0,0.02554038611558495,6
PreferenceModel,6,1,0.02160560453771525,6
PreferenceModel,6,2,0.02482681740480075,6
PreferenceModel,6,3,0.02114091702787846,6
PreferenceModel,6,4,0.022087194485498507,6
PreferenceModel,7,0,0.02264680830407816,7
PreferenceModel,7,1,0.020730002946000543,7
PreferenceModel,7,2,0.02315761250006184,7
PreferenceModel,7,3,0.02032005575755629,7
PreferenceModel,7,4,0.02118655969773867,7
PreferenceModel,8,0,0.019577022011232844,8
PreferenceModel,8,1,0.019935554251151188,8
PreferenceModel,8,2,0.021667009118217444,8
PreferenceModel,8,3,0.019168393774774674,8
PreferenceModel,8,4,0.02034957164455498,8
PreferenceModel,9,0,0.019207685237167135,9
PreferenceModel,9,1,0.019567494182143385,9
PreferenceModel,9,2,0.02036182756847313,9
PreferenceModel,9,3,0.019195002540037913,9
PreferenceModel,9,4,0.020371569673127907,9
PreferenceModel,10,0,0.019210337579335802,10
PreferenceModel,10,1,0.01957683094217061,10
PreferenceModel,10,2,0.0195685513315445,10
PreferenceModel,10,3,0.019197138738246185,10
PreferenceModel,10,4,0.01996601629887664,10
PreferenceModel,11,0,0.019220933823350404,11
PreferenceModel,11,1,0.019204813642772933,11
PreferenceModel,11,2,0.019206639547344542,11
PreferenceModel,11,3,0.01920680305241918,11
PreferenceModel,11,4,0.019198092631733325,11
PreferenceModel,12,0,0.019222646865138963,12
PreferenceModel,12,1,0.019204813642772933,12
PreferenceModel,12,2,0.019206639547344542,12
PreferenceModel,12,3,0.0192094887359487,12
PreferenceModel,12,4,0.019198092631733325,12
PreferenceModel,13,0,0.0192262544787973,13
PreferenceModel,13,1,0.01920963493099547,13
PreferenceModel,13,2,0.019213575613146253,13
PreferenceModel,13,3,0.019210842683570754,13
PreferenceModel,13,4,0.019205754673136583,13
PreferenceModel,14,0,0.0192262544787973,14
PreferenceModel,14,1,0.019213785331640584,14
PreferenceModel,14,2,0.019215975200932708,14
PreferenceModel,14,3,0.019210842683570754,14
PreferenceModel,14,4,0.019208634916332394,14
PlackettLuceRPC,1,0,0.16666666427235888,1
PlackettLuceRPC,1,1,0.16666666430983296,1
PlackettLuceRPC,1,2,0.1999999968309037,1
PlackettLuceRPC,1,3,0.16666667169643826,1
PlackettLuceRPC,1,4,0.14285713952725224,1
PlackettLuceRPC,2,0,0.0666666673310463,2
PlackettLuceRPC,2,1,0.06666666672532329,2
PlackettLuceRPC,2,2,0.06666666673535322,2
PlackettLuceRPC,2,3,0.055555556311822726,2
PlackettLuceRPC,2,4,0.05263157959183431,2
PlackettLuceRPC,3,0,0.041666667478960244,3
PlackettLuceRPC,3,1,0.035714286489179695,3
PlackettLuceRPC,3,2,0.038461539595309256,3
PlackettLuceRPC,3,3,0.03448275935600649,3
PlackettLuceRPC,3,4,0.03125000073705614,3
PlackettLuceRPC,4,0,0.032258065217439964,4
PlackettLuceRPC,4,1,0.02564102611282227,4
PlackettLuceRPC,4,2,0.030303031158766917,4
PlackettLuceRPC,4,3,0.026315790097865246,4
PlackettLuceRPC,4,4,0.025641026305857385,4
PlackettLuceRPC,5,0,0.027777778515610276,5
PlackettLuceRPC,5,1,0.02325581452276648,5
PlackettLuceRPC,5,2,0.026315790036149915,5
PlackettLuceRPC,5,3,0.022727273235815172,5
PlackettLuceRPC,5,4,0.024390244513552,5
PlackettLuceRPC,6,0,0.025641026429843918,6
PlackettLuceRPC,6,1,0.021739131031208968,6
PlackettLuceRPC,6,2,0.02500000064519701,6
PlackettLuceRPC,6,3,0.021276596317002672,6
PlackettLuceRPC,6,4,0.02222222283074729,6
PlackettLuceRPC,7,0,0.022727273433027873,7
PlackettLuceRPC,7,1,0.02083333392118662,7
PlackettLuceRPC,7,2,0.0232558146943597,7
PlackettLuceRPC,7,3,0.02040816384779433,7
PlackettLuceRPC,7,4,0.02127659639712697,7
PlackettLuceRPC,8,0,0.019607843779716506,8
PlackettLuceRPC,8,1,0.02000000063452859,8
PlackettLuceRPC,8,2,0.021739131109552775,8
PlackettLuceRPC,8,3,0.01923076983111063,8
PlackettLuceRPC,8,4,0.0204081639153852,8
PlackettLuceRPC,9,0,0.019230769869513817,9
PlackettLuceRPC,9,1,0.019607843779274173,9
PlackettLuceRPC,9,2,0.02040816390504682,9
PlackettLuceRPC,9,3,0.019230769876445793,9
PlackettLuceRPC,9,4,0.020408163945568304,9
PlackettLuceRPC,10,0,0.01923076987329775,10
PlackettLuceRPC,10,1,0.019607843795076612,10
PlackettLuceRPC,10,2,0.019607843793718608,10
PlackettLuceRPC,10,3,0.019230769883472817,10
PlackettLuceRPC,10,4,0.020000000630565947,10
PlackettLuceRPC,11,0,0.01923076988609136,11
PlackettLuceRPC,11,1,0.019230769880723607,11
PlackettLuceRPC,11,2,0.019230769897373007,11
PlackettLuceRPC,11,3,0.01923076991377463,11
PlackettLuceRPC,11,4,0.019230769872902738,11
PlackettLuceRPC,12,0,0.019230769889968018,12
PlackettLuceRPC,12,1,0.019230769880723607,12
PlackettLuceRPC,12,2,0.019230769897373007,12
PlackettLuceRPC,12,3,0.01923076991707784,12
PlackettLuceRPC,12,4,0.019230769872902738,12
PlackettLuceRPC,13,0,0.01923076989994107,13
PlackettLuceRPC,13,1,0.019230769898090274,13
PlackettLuceRPC,13,2,0.019230769907847913,13
PlackettLuceRPC,13,3,0.01923076991880824,13
PlackettLuceRPC,13,4,0.019230769887371636,13
PlackettLuceRPC,14,0,0.01923076989994107,14
PlackettLuceRPC,14,1,0.019230769902871182,14
PlackettLuceRPC,14,2,0.019230769908941472,14
PlackettLuceRPC,14,3,0.01923076991880824,14
PlackettLuceRPC,14,4,0.019230769897228297,14
