model,k,fold,ece,k_label
PlackettLuce,1,0,1.0,1
PlackettLuce,1,1,1.0,1
PlackettLuce,1,2,1.0,1
PlackettLuce,1,3,1.0,1
PlackettLuce,1,4,1.0,1
PlackettLuce,2,0,1.0,2
PlackettLuce,2,1,1.0,2
PlackettLuce,2,2,1.0000001192092896,2
PlackettLuce,2,3,1.0,2
PlackettLuce,2,4,1.0,2
PlackettLuce,3,0,1.0,3
PlackettLuce,3,1,1.0,3
PlackettLuce,3,2,1.0,3
PlackettLuce,3,3,1.0,3
PlackettLuce,3,4,1.0,3
PlackettLuce,4,0,1.0,4
PlackettLuce,4,1,1.0,4
PlackettLuce,4,2,1.0,4
PlackettLuce,4,3,1.0,4
PlackettLuce,4,4,1.0,4
PlackettLuce,5,0,1.0,5
PlackettLuce,5,1,1.0,5
PlackettLuce,5,2,1.0,5
PlackettLuce,5,3,1.0,5
PlackettLuce,5,4,1.0,5
PlackettLuce,6,0,1.0,6
PlackettLuce,6,1,1.0,6
PlackettLuce,6,2,1.0,6
PlackettLuce,6,3,1.0,6
PlackettLuce,6,4,1.0,6
PlackettLuce,7,0,1.0,7
PlackettLuce,7,1,1.0,7
PlackettLuce,7,2,1.0,7
PlackettLuce,7,3,1.0,7
PlackettLuce,7,4,1.0,7
PlackettLuce,8,0,1.0,8
PlackettLuce,8,1,1.0,8
PlackettLuce,8,2,1.0,8
PlackettLuce,8,3,1.0,8
PlackettLuce,8,4,1.0,8
PlackettLuce,9,0,1.0,9
PlackettLuce,9,1,1.0,9
PlackettLuce,9,2,1.0,9
PlackettLuce,9,3,1.0,9
PlackettLuce,9,4,1.0,9
PlackettLuce,10,0,1.0,10
PlackettLuce,10,1,1.0,10
PlackettLuce,10,2,1.0,10
PlackettLuce,10,3,1.0,10
PlackettLuce,10,4,1.0,10
PlackettLuce,11,0,1.0,11
PlackettLuce,11,1,1.0,11
PlackettLuce,11,2,1.0,11
PlackettLuce,11,3,1.0,11
PlackettLuce,11,4,1.0,11
PlackettLuce,12,0,1.0,12
PlackettLuce,12,1,1.0,12
PlackettLuce,12,2,1.0,12
PlackettLuce,12,3,1.0,12
PlackettLuce,12,4,1.0,12
PlackettLuce,13,0,1.0,13
PlackettLuce,13,1,1.0,13
PlackettLuce,13,2,1.0,13
PlackettLuce,13,3,1.0,13
PlackettLuce,13,4,1.0,13
PlackettLuce,14,0,1.0,14
PlackettLuce,14,1,1.0,14
PlackettLuce,14,2,1.0,14
PlackettLuce,14,3,1.0,14
PlackettLuce,14,4,1.0,14
MallowsModel,1,0,1.0,1
MallowsModel,1,1,1.0,1
MallowsModel,1,2,1.0,1
MallowsModel,1,3,1.0,1
MallowsModel,1,4,1.0,1
MallowsModel,2,0,1.0,2
MallowsModel,2,1,1.0,2
MallowsModel,2,2,1.0000001192092896,2
MallowsModel,2,3,1.0,2
MallowsModel,2,4,1.0,2
MallowsModel,3,0,1.0,3
MallowsModel,3,1,1.0,3
MallowsModel,3,2,1.0,3
MallowsModel,3,3,1.0,3
MallowsModel,3,4,1.0,3
MallowsModel,4,0,1.0,4
MallowsModel,4,1,1.0,4
MallowsModel,4,2,1.0,4
MallowsModel,4,3,1.0,4
MallowsModel,4,4,1.0,4
MallowsModel,5,0,1.0,5
MallowsModel,5,1,1.0,5
MallowsModel,5,2,1.0,5
MallowsModel,5,3,1.0,5
MallowsModel,5,4,1.0,5
MallowsModel,6,0,1.0,6
MallowsModel,6,1,1.0,6
MallowsModel,6,2,1.0,6
MallowsModel,6,3,1.0,6
MallowsModel,6,4,1.0,6
MallowsModel,7,0,1.0,7
MallowsModel,7,1,1.0,7
MallowsModel,7,2,1.0,7
MallowsModel,7,3,1.0,7
MallowsModel,7,4,1.0,7
MallowsModel,8,0,1.0,8
MallowsModel,8,1,1.0,8
MallowsModel,8,2,1.0,8
MallowsModel,8,3,1.0,8
MallowsModel,8,4,1.0,8
MallowsModel,9,0,1.0,9
MallowsModel,9,1,1.0,9
MallowsModel,9,2,1.0,9
MallowsModel,9,3,1.0,9
MallowsModel,9,4,1.0,9
MallowsModel,10,0,1.0,10
MallowsModel,10,1,1.0,10
MallowsModel,10,2,1.0,10
MallowsModel,10,3,1.0,10
MallowsModel,10,4,1.0,10
MallowsModel,11,0,1.0,11
MallowsModel,11,1,1.0,11
MallowsModel,11,2,1.0,11
MallowsModel,11,3,1.0,11
MallowsModel,11,4,1.0,11
MallowsModel,12,0,1.0,12
MallowsModel,12,1,1.0,12
MallowsModel,12,2,1.0,12
MallowsModel,12,3,1.0,12
MallowsModel,12,4,1.0,12
MallowsModel,13,0,1.0,13
MallowsModel,13,1,1.0,13
MallowsModel,13,2,1.0,13
MallowsModel,13,3,1.0,13
MallowsModel,13,4,1.0,13
MallowsModel,14,0,1.0,14
MallowsModel,14,1,1.0,14
MallowsModel,14,2,1.0,14
MallowsModel,14,3,1.0,14
MallowsModel,14,4,1.0,14
PreferenceModel,1,0,0.999975323677063,1
PreferenceModel,1,1,0.9999828338623047,1
PreferenceModel,1,2,0.9999842643737793,1
PreferenceModel,1,3,0.9998836517333984,1
PreferenceModel,1,4,0.9999721646308899,1
PreferenceModel,2,0,0.9999764561653137,2
PreferenceModel,2,1,0.999984085559845,2
PreferenceModel,2,2,0.9999842643737793,2
PreferenceModel,2,3,0.9998835325241089,2
PreferenceModel,2,4,0.9999750256538391,2
PreferenceModel,3,0,0.9999791383743286,3
PreferenceModel,3,1,0.9999850392341614,3
PreferenceModel,3,2,0.9999847412109375,3
PreferenceModel,3,3,0.9998863339424133,3
PreferenceModel,3,4,0.9999761581420898,3
PreferenceModel,4,0,0.9999791979789734,4
PreferenceModel,4,1,0.9999849200248718,4
PreferenceModel,4,2,0.9999872446060181,4
PreferenceModel,4,3,0.9998871088027954,4
PreferenceModel,4,4,0.9999771118164062,4
PreferenceModel,5,0,0.9999797940254211,5
PreferenceModel,5,1,0.9999850988388062,5
PreferenceModel,5,2,0.9999874234199524,5
PreferenceModel,5,3,0.9998871088027954,5
PreferenceModel,5,4,0.9999771118164062,5
PreferenceModel,6,0,0.9999797940254211,6
PreferenceModel,6,1,0.9999850988388062,6
PreferenceModel,6,2,0.9999872446060181,6
PreferenceModel,6,3,0.9998871088027954,6
PreferenceModel,6,4,0.9999771118164062,6
PreferenceModel,7,0,0.9999797940254211,7
PreferenceModel,7,1,0.9999850988388062,7
PreferenceModel,7,2,0.9999873042106628,7
PreferenceModel,7,3,0.9998871088027954,7
PreferenceModel,7,4,0.9999771118164062,7
PreferenceModel,8,0,0.9999797940254211,8
PreferenceModel,8,1,0.9999850392341614,8
PreferenceModel,8,2,0.9999871253967285,8
PreferenceModel,8,3,0.9998871088027954,8
PreferenceModel,8,4,0.9999771118164062,8
PreferenceModel,9,0,0.9999797940254211,9
PreferenceModel,9,1,0.9999850392341614,9
PreferenceModel,9,2,0.9999874234199524,9
PreferenceModel,9,3,0.9998871088027954,9
PreferenceModel,9,4,0.9999772906303406,9
PreferenceModel,10,0,0.9999797940254211,10
PreferenceModel,10,1,0.9999850988388062,10
PreferenceModel,10,2,0.9999874830245972,10
PreferenceModel,10,3,0.9998871684074402,10
PreferenceModel,10,4,0.9999772310256958,10
PreferenceModel,11,0,0.9999797940254211,11
PreferenceModel,11,1,0.9999850392341614,11
PreferenceModel,11,2,0.9999876022338867,11
PreferenceModel,11,3,0.9998871088027954,11
PreferenceModel,11,4,0.9999771118164062,11
PreferenceModel,12,0,0.9999797940254211,12
PreferenceModel,12,1,0.9999850988388062,12
PreferenceModel,12,2,0.9999874830245972,12
PreferenceModel,12,3,0.9998871088027954,12
PreferenceModel,12,4,0.9999772310256958,12
PreferenceModel,13,0,0.9999797940254211,13
PreferenceModel,13,1,0.9999850988388062,13
PreferenceModel,13,2,0.9999876022338867,13
PreferenceModel,13,3,0.9998871088027954,13
PreferenceModel,13,4,0.9999772310256958,13
PreferenceModel,14,0,0.9999797940254211,14
PreferenceModel,14,1,0.9999850988388062,14
PreferenceModel,14,2,0.9999874234199524,14
PreferenceModel,14,3,0.9998871088027954,14
PreferenceModel,14,4,0.9999772310256958,14
PlackettLuceRPC,1,0,1.0,1
PlackettLuceRPC,1,1,1.0,1
PlackettLuceRPC,1,2,1.0,1
PlackettLuceRPC,1,3,1.0,1
PlackettLuceRPC,1,4,1.0,1
PlackettLuceRPC,2,0,1.0,2
PlackettLuceRPC,2,1,1.0,2
PlackettLuceRPC,2,2,1.0000001192092896,2
PlackettLuceRPC,2,3,1.0,2
PlackettLuceRPC,2,4,1.0,2
PlackettLuceRPC,3,0,1.0,3
PlackettLuceRPC,3,1,1.0,3
PlackettLuceRPC,3,2,1.0,3
PlackettLuceRPC,3,3,1.0,3
PlackettLuceRPC,3,4,1.0,3
PlackettLuceRPC,4,0,1.0,4
PlackettLuceRPC,4,1,1.0,4
PlackettLuceRPC,4,2,1.0,4
PlackettLuceRPC,4,3,1.0,4
PlackettLuceRPC,4,4,1.0,4
PlackettLuceRPC,5,0,1.0,5
PlackettLuceRPC,5,1,1.0,5
PlackettLuceRPC,5,2,1.0,5
PlackettLuceRPC,5,3,1.0,5
PlackettLuceRPC,5,4,1.0,5
PlackettLuceRPC,6,0,1.0,6
PlackettLuceRPC,6,1,1.0,6
PlackettLuceRPC,6,2,1.0,6
PlackettLuceRPC,6,3,1.0,6
PlackettLuceRPC,6,4,1.0,6
PlackettLuceRPC,7,0,1.0,7
PlackettLuceRPC,7,1,1.0,7
PlackettLuceRPC,7,2,1.0,7
PlackettLuceRPC,7,3,1.0,7
PlackettLuceRPC,7,4,1.0,7
PlackettLuceRPC,8,0,1.0,8
PlackettLuceRPC,8,1,1.0,8
PlackettLuceRPC,8,2,1.0,8
PlackettLuceRPC,8,3,1.0,8
PlackettLuceRPC,8,4,1.0,8
PlackettLuceRPC,9,0,1.0,9
PlackettLuceRPC,9,1,1.0,9
PlackettLuceRPC,9,2,1.0,9
PlackettLuceRPC,9,3,1.0,9
PlackettLuceRPC,9,4,1.0,9
PlackettLuceRPC,10,0,1.0,10
PlackettLuceRPC,10,1,1.0,10
PlackettLuceRPC,10,2,1.0,10
PlackettLuceRPC,10,3,1.0,10
PlackettLuceRPC,10,4,1.0,10
PlackettLuceRPC,11,0,1.0,11
PlackettLuceRPC,11,1,1.0,11
PlackettLuceRPC,11,2,1.0,11
PlackettLuceRPC,11,3,1.0,11
PlackettLuceRPC,11,4,1.0,11
PlackettLuceRPC,12,0,1.0,12
PlackettLuceRPC,12,1,1.0,12
PlackettLuceRPC,12,2,1.0,12
PlackettLuceRPC,12,3,1.0,12
PlackettLuceRPC,12,4,1.0,12
PlackettLuceRPC,13,0,1.0,13
PlackettLuceRPC,13,1,1.0,13
PlackettLuceRPC,13,2,1.0,13
PlackettLuceRPC,13,3,1.0,13
PlackettLuceRPC,13,4,1.0,13
PlackettLuceRPC,14,0,1.0,14
PlackettLuceRPC,14,1,1.0,14
PlackettLuceRPC,14,2,1.0,14
PlackettLuceRPC,14,3,1.0,14
PlackettLuceRPC,14,4,1.0,14
