PlackettLuce_Tau,MallowsModel_Tau,PreferenceModel_Tau,PlackettLuceRPC_Tau,Fold_idx
0.40293040293040294,0.48608058608058613,0.31465201465201464,0.4388278388278388,0
0.3274725274725275,0.40329670329670325,0.27216117216117214,0.3747252747252748,1
0.3652014652014651,0.47399267399267386,0.30476190476190473,0.4234432234432234,2
0.34505494505494505,0.44029304029304017,0.2974358974358974,0.40476190476190477,3
0.36996336996336987,0.463003663003663,0.29120879120879123,0.4003663003663004,4
