model,k,fold,ece,k_label
PlackettLuce,1,0,0.12395714968442917,1
PlackettLuce,1,1,0.058110760136817895,1
PlackettLuce,1,2,0.05098219867795706,1
PlackettLuce,1,3,0.057674513974537454,1
PlackettLuce,1,4,0.0602750499577572,1
PlackettLuce,2,0,0.04503851383924484,2
PlackettLuce,2,1,0.05869915611110628,2
PlackettLuce,2,2,0.053435872619350754,2
PlackettLuce,2,3,0.04481551274657249,2
PlackettLuce,2,4,0.037933603712978464,2
PlackettLuce,3,0,0.04226390013160805,3
PlackettLuce,3,1,0.05729524159687571,3
PlackettLuce,3,2,0.05423689583161225,3
PlackettLuce,3,3,0.039070549712050706,3
PlackettLuce,3,4,0.03863459746353328,3
PlackettLuce,4,0,0.05449871198895077,4
PlackettLuce,4,1,0.07741591702150698,4
PlackettLuce,4,2,0.07206452635065135,4
PlackettLuce,4,3,0.05069424275360587,4
PlackettLuce,4,4,0.05087464858984782,4
PlackettLuce,5,0,0.06158024019225397,5
PlackettLuce,5,1,0.08406069528686608,5
PlackettLuce,5,2,0.07871473182264405,5
PlackettLuce,5,3,0.05777945153790319,5
PlackettLuce,5,4,0.05812690837192349,5
MallowsModel,1,0,0.1980562706788381,1
MallowsModel,1,1,0.025481770435969036,1
MallowsModel,1,2,0.027933955192565918,1
MallowsModel,1,3,0.0763847827911377,1
MallowsModel,1,4,0.15479472279548645,1
MallowsModel,2,0,0.07415654460589091,2
MallowsModel,2,1,0.05457254052162171,2
MallowsModel,2,2,0.05539573033650716,2
MallowsModel,2,3,0.05037519534428914,2
MallowsModel,2,4,0.0619646688302358,2
MallowsModel,3,0,0.08033559620380401,3
MallowsModel,3,1,0.059794186055660246,3
MallowsModel,3,2,0.06039156317710877,3
MallowsModel,3,3,0.06575482587019603,3
MallowsModel,3,4,0.07994872977336248,3
MallowsModel,4,0,0.08528529736730787,4
MallowsModel,4,1,0.06897801359494528,4
MallowsModel,4,2,0.06853168259064356,4
MallowsModel,4,3,0.07486575957801607,4
MallowsModel,4,4,0.08630988779995176,4
MallowsModel,5,0,0.09160539110501607,5
MallowsModel,5,1,0.07595930273334185,5
MallowsModel,5,2,0.07525482434365484,5
MallowsModel,5,3,0.08201266783807012,5
MallowsModel,5,4,0.09305456992652682,5
PreferenceModel,1,0,0.20209622383117676,1
PreferenceModel,1,1,0.2512513995170593,1
PreferenceModel,1,2,0.2318835457166036,1
PreferenceModel,1,3,0.23383845885594687,1
PreferenceModel,1,4,0.1978434125582377,1
PreferenceModel,2,0,0.05546743869781494,2
PreferenceModel,2,1,0.057897682984670004,2
PreferenceModel,2,2,0.053435186545054116,2
PreferenceModel,2,3,0.059782284498214724,2
PreferenceModel,2,4,0.0543703814347585,2
PreferenceModel,3,0,0.019067864616711935,3
PreferenceModel,3,1,0.015750780204931893,3
PreferenceModel,3,2,0.014808698495229086,3
PreferenceModel,3,3,0.01831538478533427,3
PreferenceModel,3,4,0.019932896395524344,3
PreferenceModel,4,0,0.02044727239343855,4
PreferenceModel,4,1,0.018512176473935445,4
PreferenceModel,4,2,0.01838444885280397,4
PreferenceModel,4,3,0.019540993372599284,4
PreferenceModel,4,4,0.02119581335120731,4
PreferenceModel,5,0,0.026255762825409572,5
PreferenceModel,5,1,0.02468405043085416,5
PreferenceModel,5,2,0.024803972906536527,5
PreferenceModel,5,3,0.02547278329730034,5
PreferenceModel,5,4,0.027226637966103025,5
PlackettLuceRPC,1,0,0.16865010435382524,1
PlackettLuceRPC,1,1,0.2593805914123853,1
PlackettLuceRPC,1,2,0.19426378918190798,1
PlackettLuceRPC,1,3,0.15518478925029436,1
PlackettLuceRPC,1,4,0.21058953925967216,1
PlackettLuceRPC,2,0,0.059022609447129074,2
PlackettLuceRPC,2,1,0.09835980804637075,2
PlackettLuceRPC,2,2,0.08930649092265715,2
PlackettLuceRPC,2,3,0.06892107125992576,2
PlackettLuceRPC,2,4,0.07557235693093389,2
PlackettLuceRPC,3,0,0.04249317577620483,3
PlackettLuceRPC,3,1,0.059294382976562095,3
PlackettLuceRPC,3,2,0.04798755844434102,3
PlackettLuceRPC,3,3,0.0368843225199574,3
PlackettLuceRPC,3,4,0.04726829330902547,3
PlackettLuceRPC,4,0,0.0394696942375352,4
PlackettLuceRPC,4,1,0.06587118040511591,4
PlackettLuceRPC,4,2,0.05045950826671389,4
PlackettLuceRPC,4,3,0.03792331020037333,4
PlackettLuceRPC,4,4,0.046076769630114235,4
PlackettLuceRPC,5,0,0.0504932535191377,5
PlackettLuceRPC,5,1,0.06993789598345757,5
PlackettLuceRPC,5,2,0.05503533416324192,5
PlackettLuceRPC,5,3,0.044246272494395576,5
PlackettLuceRPC,5,4,0.052527070707745024,5
RPC,1,0,-1.0,1
RPC,1,1,-1.0,1
RPC,1,2,-1.0,1
RPC,1,3,-1.0,1
RPC,1,4,-1.0,1
RPC,2,0,0.7490519245465597,2
RPC,2,1,0.695559631784757,2
RPC,2,2,0.7168093621730804,2
RPC,2,3,0.7165845195452373,2
RPC,2,4,0.7362856139739354,2
RPC,3,0,-1.0,3
RPC,3,1,-1.0,3
RPC,3,2,-1.0,3
RPC,3,3,-1.0,3
RPC,3,4,-1.0,3
RPC,4,0,-1.0,4
RPC,4,1,-1.0,4
RPC,4,2,-1.0,4
RPC,4,3,-1.0,4
RPC,4,4,-1.0,4
RPC,5,0,-1.0,5
RPC,5,1,-1.0,5
RPC,5,2,-1.0,5
RPC,5,3,-1.0,5
RPC,5,4,-1.0,5
