model,k,fold,ece,k_label
PlackettLuce,1,0,0.09686687313491305,1
PlackettLuce,1,1,0.06389892756214272,1
PlackettLuce,1,2,0.05344894999735664,1
PlackettLuce,1,3,0.06468897775427417,1
PlackettLuce,1,4,0.05348551452219013,1
PlackettLuce,2,0,0.028018751072596042,2
PlackettLuce,2,1,0.0257540399208263,2
PlackettLuce,2,2,0.023362349617919373,2
PlackettLuce,2,3,0.027954620326805568,2
PlackettLuce,2,4,0.024720390252297785,2
PlackettLuce,3,0,0.008422985745707852,3
PlackettLuce,3,1,0.007082936005766466,3
PlackettLuce,3,2,0.0063348946083523466,3
PlackettLuce,3,3,0.008093720156145094,3
PlackettLuce,3,4,0.00882550125891049,3
PlackettLuce,4,0,0.002857848548730782,4
PlackettLuce,4,1,0.0026899104085925237,4
PlackettLuce,4,2,0.0024707417229174974,4
PlackettLuce,4,3,0.0029996074370958544,4
PlackettLuce,4,4,0.0029266068951166605,4
PlackettLuce,5,0,0.0015457475327031297,5
PlackettLuce,5,1,0.0014354594231598173,5
PlackettLuce,5,2,0.0013064944512072262,5
PlackettLuce,5,3,0.001704135867651801,5
PlackettLuce,5,4,0.0015588130818921329,5
MallowsModel,1,0,0.13740547930259103,1
MallowsModel,1,1,0.02727652614703402,1
MallowsModel,1,2,0.03373498135867218,1
MallowsModel,1,3,0.07334736748210464,1
MallowsModel,1,4,0.1103753761368959,1
MallowsModel,2,0,0.03152040265082026,2
MallowsModel,2,1,0.028173545960574604,2
MallowsModel,2,2,0.026848909340333193,2
MallowsModel,2,3,0.02301953043876589,2
MallowsModel,2,4,0.023179085783901123,2
MallowsModel,3,0,0.008219031525987923,3
MallowsModel,3,1,0.007798862700072284,3
MallowsModel,3,2,0.007937138967008353,3
MallowsModel,3,3,0.006576194146973539,3
MallowsModel,3,4,0.007950213851094238,3
MallowsModel,4,0,0.0028965606097076054,4
MallowsModel,4,1,0.0032601436102323313,4
MallowsModel,4,2,0.0034138378482283576,4
MallowsModel,4,3,0.0028085042189850097,4
MallowsModel,4,4,0.0027076039264557167,4
MallowsModel,5,0,0.001573081096422164,5
MallowsModel,5,1,0.001875724238944782,5
MallowsModel,5,2,0.0019387507335298486,5
MallowsModel,5,3,0.0016856680554989143,5
MallowsModel,5,4,0.0014177420748576613,5
PreferenceModel,1,0,0.13718170793943626,1
PreferenceModel,1,1,0.1720474772155285,1
PreferenceModel,1,2,0.16620082289789073,1
PreferenceModel,1,3,0.16503712783257166,1
PreferenceModel,1,4,0.14107363546888033,1
PreferenceModel,2,0,0.04739456170548995,2
PreferenceModel,2,1,0.05235813322166602,2
PreferenceModel,2,2,0.04962463142971198,2
PreferenceModel,2,3,0.04989800068239371,2
PreferenceModel,2,4,0.04640618246048689,2
PreferenceModel,3,0,0.014935456623788923,3
PreferenceModel,3,1,0.015437969693448395,3
PreferenceModel,3,2,0.014853942405898124,3
PreferenceModel,3,3,0.015369886148255319,3
PreferenceModel,3,4,0.015109830512665212,3
PreferenceModel,4,0,0.0052745831392207445,4
PreferenceModel,4,1,0.005348552073741707,4
PreferenceModel,4,2,0.005223086930507432,4
PreferenceModel,4,3,0.005341233795237107,4
PreferenceModel,4,4,0.005310015405120794,4
PreferenceModel,5,0,0.002681963553125873,5
PreferenceModel,5,1,0.0027024318805666148,5
PreferenceModel,5,2,0.0026406187479955812,5
PreferenceModel,5,3,0.0027070932877904853,5
PreferenceModel,5,4,0.002714824799790626,5
PlackettLuceRPC,1,0,0.14831248463737876,1
PlackettLuceRPC,1,1,0.13212388961640195,1
PlackettLuceRPC,1,2,0.12674806195896898,1
PlackettLuceRPC,1,3,0.1584735037514158,1
PlackettLuceRPC,1,4,0.14059268800301397,1
PlackettLuceRPC,2,0,0.04607399581889892,2
PlackettLuceRPC,2,1,0.04895348863823698,2
PlackettLuceRPC,2,2,0.05006090278841931,2
PlackettLuceRPC,2,3,0.049912372711628974,2
PlackettLuceRPC,2,4,0.04262241373390203,2
PlackettLuceRPC,3,0,0.013293971934329796,3
PlackettLuceRPC,3,1,0.012919625293120551,3
PlackettLuceRPC,3,2,0.012830980717484099,3
PlackettLuceRPC,3,3,0.01318678691124956,3
PlackettLuceRPC,3,4,0.013171496696844451,3
PlackettLuceRPC,4,0,0.005068879434960907,4
PlackettLuceRPC,4,1,0.0049952038018479545,4
PlackettLuceRPC,4,2,0.005112500042669884,4
PlackettLuceRPC,4,3,0.0049038703582760315,4
PlackettLuceRPC,4,4,0.004928474956250284,4
PlackettLuceRPC,5,0,0.0026495637179784993,5
PlackettLuceRPC,5,1,0.002628181610255906,5
PlackettLuceRPC,5,2,0.002668300746376594,5
PlackettLuceRPC,5,3,0.0026079462349189145,5
PlackettLuceRPC,5,4,0.0026017633390021428,5
RPC,1,0,-1.0,1
RPC,1,1,-1.0,1
RPC,1,2,-1.0,1
RPC,1,3,-1.0,1
RPC,1,4,-1.0,1
RPC,2,0,0.493023256082521,2
RPC,2,1,0.48527131804893187,2
RPC,2,2,0.49612403107561576,2
RPC,2,3,0.48527131863227185,2
RPC,2,4,0.48730158702810367,2
RPC,3,0,-1.0,3
RPC,3,1,-1.0,3
RPC,3,2,-1.0,3
RPC,3,3,-1.0,3
RPC,3,4,-1.0,3
RPC,4,0,-1.0,4
RPC,4,1,-1.0,4
RPC,4,2,-1.0,4
RPC,4,3,-1.0,4
RPC,4,4,-1.0,4
RPC,5,0,-1.0,5
RPC,5,1,-1.0,5
RPC,5,2,-1.0,5
RPC,5,3,-1.0,5
RPC,5,4,-1.0,5
