model,k,fold,ece,k_label
PlackettLuce,1,0,0.11600069844077318,1
PlackettLuce,1,1,0.07650739695053807,1
PlackettLuce,1,2,0.06400119217415881,1
PlackettLuce,1,3,0.07733866212413062,1
PlackettLuce,1,4,0.062492255059381316,1
PlackettLuce,2,0,0.11477527996135313,2
PlackettLuce,2,1,0.11487274015712183,2
PlackettLuce,2,2,0.10617514100185661,2
PlackettLuce,2,3,0.12748862552608167,2
PlackettLuce,2,4,0.10526528409903957,2
PlackettLuce,3,0,0.07080084547227206,3
PlackettLuce,3,1,0.0885354492293541,3
PlackettLuce,3,2,0.08523625999169293,3
PlackettLuce,3,3,0.0774965147119622,3
PlackettLuce,3,4,0.08169708911861692,3
PlackettLuce,4,0,0.061999423619966174,4
PlackettLuce,4,1,0.09972102201955264,4
PlackettLuce,4,2,0.09177048079842745,4
PlackettLuce,4,3,0.07711166618175284,4
PlackettLuce,4,4,0.06482626659174759,4
PlackettLuce,5,0,0.061573503824860557,5
PlackettLuce,5,1,0.09970722704432733,5
PlackettLuce,5,2,0.09313808845052886,5
PlackettLuce,5,3,0.09193095914846242,5
PlackettLuce,5,4,0.06834907324186393,5
MallowsModel,1,0,0.16480969039257615,1
MallowsModel,1,1,0.03251347215846181,1
MallowsModel,1,2,0.04024754306301474,1
MallowsModel,1,3,0.08787343944422901,1
MallowsModel,1,4,0.13237216230481863,1
MallowsModel,2,0,0.12240220308303833,2
MallowsModel,2,1,0.11586467325687408,2
MallowsModel,2,2,0.11997588202357293,2
MallowsModel,2,3,0.09268318042159081,2
MallowsModel,2,4,0.0862131305038929,2
MallowsModel,3,0,0.07489762715995311,3
MallowsModel,3,1,0.0938984252512455,3
MallowsModel,3,2,0.09947613440454006,3
MallowsModel,3,3,0.04826100431382656,3
MallowsModel,3,4,0.06399766765534878,3
MallowsModel,4,0,0.062355004251003265,4
MallowsModel,4,1,0.11795122325420379,4
MallowsModel,4,2,0.12364288121461868,4
MallowsModel,4,3,0.07433088719844819,4
MallowsModel,4,4,0.04664114378392696,4
MallowsModel,5,0,0.0478262409567833,5
MallowsModel,5,1,0.12964079678058624,5
MallowsModel,5,2,0.13028539717197418,5
MallowsModel,5,3,0.0834817036986351,5
MallowsModel,5,4,0.04144353680312633,5
PreferenceModel,1,0,0.1515550568353298,1
PreferenceModel,1,1,0.18384397625923157,1
PreferenceModel,1,2,0.17765192098395768,1
PreferenceModel,1,3,0.17517229467630385,1
PreferenceModel,1,4,0.15613434612751007,1
PreferenceModel,2,0,0.0809522233903408,2
PreferenceModel,2,1,0.1426193542778492,2
PreferenceModel,2,2,0.16202570796012877,2
PreferenceModel,2,3,0.11049141809344291,2
PreferenceModel,2,4,0.08512526899576187,2
PreferenceModel,3,0,0.08999707102775574,3
PreferenceModel,3,1,0.14223230499774217,3
PreferenceModel,3,2,0.14400787334889173,3
PreferenceModel,3,3,0.1255323365330696,3
PreferenceModel,3,4,0.08046889845281839,3
PreferenceModel,4,0,0.09655425907112658,4
PreferenceModel,4,1,0.14087683213874697,4
PreferenceModel,4,2,0.14493556413799524,4
PreferenceModel,4,3,0.12967196945101023,4
PreferenceModel,4,4,0.07412100750952959,4
PreferenceModel,5,0,0.0968322953209281,5
PreferenceModel,5,1,0.14059767206199467,5
PreferenceModel,5,2,0.14520671935752033,5
PreferenceModel,5,3,0.13051147894002496,5
PreferenceModel,5,4,0.07383923828601838,5
PlackettLuceRPC,1,0,0.15434619468742736,1
PlackettLuceRPC,1,1,0.15970355771990957,1
PlackettLuceRPC,1,2,0.14669069061832446,1
PlackettLuceRPC,1,3,0.13845765586320763,1
PlackettLuceRPC,1,4,0.18783398481651342,1
PlackettLuceRPC,2,0,0.13484473506985017,2
PlackettLuceRPC,2,1,0.17576629569385807,2
PlackettLuceRPC,2,2,0.18183022226358567,2
PlackettLuceRPC,2,3,0.16769324183399076,2
PlackettLuceRPC,2,4,0.05986530818821241,2
PlackettLuceRPC,3,0,0.10388166312030842,3
PlackettLuceRPC,3,1,0.15849749712429317,3
PlackettLuceRPC,3,2,0.16938612998671676,3
PlackettLuceRPC,3,3,0.13326601422456805,3
PlackettLuceRPC,3,4,0.09783730009969857,3
PlackettLuceRPC,4,0,0.07667219974100589,4
PlackettLuceRPC,4,1,0.13964008204638959,4
PlackettLuceRPC,4,2,0.1557713970541954,4
PlackettLuceRPC,4,3,0.10459296889603138,4
PlackettLuceRPC,4,4,0.01770968921482563,4
PlackettLuceRPC,5,0,0.01007496528327465,5
PlackettLuceRPC,5,1,0.1349710186943412,5
PlackettLuceRPC,5,2,0.017052672058343887,5
PlackettLuceRPC,5,3,0.01280662752687931,5
PlackettLuceRPC,5,4,0.009518157131969929,5
RPC,1,0,-1.0,1
RPC,1,1,-1.0,1
RPC,1,2,-1.0,1
RPC,1,3,-1.0,1
RPC,1,4,-1.0,1
RPC,2,0,0.8790697659170904,2
RPC,2,1,0.9860465116279069,2
RPC,2,2,0.9813953488372092,2
RPC,2,3,0.8511627884798271,2
RPC,2,4,0.8571428551737752,2
RPC,3,0,-1.0,3
RPC,3,1,-1.0,3
RPC,3,2,-1.0,3
RPC,3,3,-1.0,3
RPC,3,4,-1.0,3
RPC,4,0,-1.0,4
RPC,4,1,-1.0,4
RPC,4,2,-1.0,4
RPC,4,3,-1.0,4
RPC,4,4,-1.0,4
RPC,5,0,-1.0,5
RPC,5,1,-1.0,5
RPC,5,2,-1.0,5
RPC,5,3,-1.0,5
RPC,5,4,-1.0,5
