model,k,fold,ece,k_label
PlackettLuce,1,0,0.23312442873915037,1
PlackettLuce,1,1,0.14014156069606543,1
PlackettLuce,1,2,0.16563586331903934,1
PlackettLuce,1,3,0.17846365117778382,1
PlackettLuce,1,4,0.2284558767763277,1
PlackettLuce,2,0,0.06375791512740155,2
PlackettLuce,2,1,0.032215309950212635,2
PlackettLuce,2,2,0.03811108234028022,2
PlackettLuce,2,3,0.04935544952750206,2
PlackettLuce,2,4,0.05512843923643231,2
PlackettLuce,3,0,0.017172185785602777,3
PlackettLuce,3,1,0.009759558194006483,3
PlackettLuce,3,2,0.010545052991559108,3
PlackettLuce,3,3,0.013107713870704174,3
PlackettLuce,3,4,0.015753939243343968,3
PlackettLuce,4,0,0.00572406192853426,4
PlackettLuce,4,1,0.0032531860646688275,4
PlackettLuce,4,2,0.003515017663853036,4
PlackettLuce,4,3,0.00464670169684622,4
PlackettLuce,4,4,0.005464494510346816,4
PlackettLuce,5,0,0.00286203096426713,5
PlackettLuce,5,1,0.0016265930323344138,5
PlackettLuce,5,2,0.001757508831926518,5
PlackettLuce,5,3,0.00232335084842311,5
PlackettLuce,5,4,0.002732247255173408,5
MallowsModel,1,0,0.2935825785001119,1
MallowsModel,1,1,0.1822677950064341,1
MallowsModel,1,2,0.2100935479005178,1
MallowsModel,1,3,0.20849093794822693,1
MallowsModel,1,4,0.33168627818425495,1
MallowsModel,2,0,0.0928597092628479,2
MallowsModel,2,1,0.04305200775464376,2
MallowsModel,2,2,0.05122381846110026,2
MallowsModel,2,3,0.05628805955251058,2
MallowsModel,2,4,0.08640890717506408,2
MallowsModel,3,0,0.025150553385416666,3
MallowsModel,3,1,0.012612397968769073,3
MallowsModel,3,2,0.013458741704622905,3
MallowsModel,3,3,0.014138218760490418,3
MallowsModel,3,4,0.02444139321645101,3
MallowsModel,4,0,0.008383517795138889,4
MallowsModel,4,1,0.004204132656256358,4
MallowsModel,4,2,0.004486247234874301,4
MallowsModel,4,3,0.004848362339867486,4
MallowsModel,4,4,0.008197343349456787,4
MallowsModel,5,0,0.004191758897569444,5
MallowsModel,5,1,0.002102066328128179,5
MallowsModel,5,2,0.0022431236174371505,5
MallowsModel,5,3,0.002424181169933743,5
MallowsModel,5,4,0.004098671674728394,5
PreferenceModel,1,0,0.13543638524909815,1
PreferenceModel,1,1,0.09052390380141635,1
PreferenceModel,1,2,0.0745463661539058,1
PreferenceModel,1,3,0.09446489935119946,1
PreferenceModel,1,4,0.10727209380517404,1
PreferenceModel,2,0,0.03663547337055206,2
PreferenceModel,2,1,0.018477021204307675,2
PreferenceModel,2,2,0.016607435451199613,2
PreferenceModel,2,3,0.024015313635269802,2
PreferenceModel,2,4,0.02981277573853731,2
PreferenceModel,3,0,0.009316510024170081,3
PreferenceModel,3,1,0.004368654774346699,3
PreferenceModel,3,2,0.004487171249153713,3
PreferenceModel,3,3,0.006021231599152088,3
PreferenceModel,3,4,0.007778536264474193,3
PreferenceModel,4,0,0.003105503341390027,4
PreferenceModel,4,1,0.0014562182581155665,4
PreferenceModel,4,2,0.0014957237497179045,4
PreferenceModel,4,3,0.002128756189874063,4
PreferenceModel,4,4,0.0029837534193777374,4
PreferenceModel,5,0,0.0015527516706950134,5
PreferenceModel,5,1,0.0007281091290577832,5
PreferenceModel,5,2,0.0007478618748589523,5
PreferenceModel,5,3,0.0010643780949370315,5
PreferenceModel,5,4,0.0014918767096888687,5
PlackettLuceRPC,1,0,0.23871591687202454,1
PlackettLuceRPC,1,1,0.1693112946425875,1
PlackettLuceRPC,1,2,0.20803418631354967,1
PlackettLuceRPC,1,3,0.2081583614150683,1
PlackettLuceRPC,1,4,0.23510971634338299,1
PlackettLuceRPC,2,0,0.06444025247668227,2
PlackettLuceRPC,2,1,0.03852488988389571,2
PlackettLuceRPC,2,2,0.047097284843524295,2
PlackettLuceRPC,2,3,0.051688513904809955,2
PlackettLuceRPC,2,4,0.05318198353052139,2
PlackettLuceRPC,3,0,0.01706534930660079,3
PlackettLuceRPC,3,1,0.010894426191225649,3
PlackettLuceRPC,3,2,0.012420709741612275,3
PlackettLuceRPC,3,3,0.013081517008443674,3
PlackettLuceRPC,3,4,0.014909361178676287,3
PlackettLuceRPC,4,0,0.00568844976886693,4
PlackettLuceRPC,4,1,0.003631475397075216,4
PlackettLuceRPC,4,2,0.004140236580537425,4
PlackettLuceRPC,4,3,0.004507783293310139,4
PlackettLuceRPC,4,4,0.005350973043176863,4
PlackettLuceRPC,5,0,0.002844224884433465,5
PlackettLuceRPC,5,1,0.001815737698537608,5
PlackettLuceRPC,5,2,0.0020701182902687124,5
PlackettLuceRPC,5,3,0.0022538916466550694,5
PlackettLuceRPC,5,4,0.0026754865215884317,5
