model,k,fold,ece,k_label
PlackettLuce,2,0,0.08111773089816172,2
PlackettLuce,2,1,0.20082460964719454,2
PlackettLuce,2,2,0.09517497631410758,2
PlackettLuce,2,3,0.0837639180632929,2
PlackettLuce,2,4,0.09905611258000135,2
PlackettLuce,3,0,0.10552611202001572,3
PlackettLuce,3,1,0.17758355320741734,3
PlackettLuce,3,2,0.12887715579320988,3
PlackettLuce,3,3,0.11345852259546518,3
PlackettLuce,3,4,0.10087914112955332,3
MallowsModel,2,0,0.1663396159807841,2
MallowsModel,2,1,0.2986238996187846,2
MallowsModel,2,2,0.11046701669692993,2
MallowsModel,2,3,0.24384849270184836,2
MallowsModel,2,4,0.19353054960568747,2
MallowsModel,3,0,0.1796737015247345,3
MallowsModel,3,1,0.2634092668692271,3
MallowsModel,3,2,0.15165268381436667,3
MallowsModel,3,3,0.20706074436505637,3
MallowsModel,3,4,0.18674601117769876,3
PreferenceModel,2,0,0.10111877818902333,2
PreferenceModel,2,1,0.17173582315444946,2
PreferenceModel,2,2,0.056333307176828384,2
PreferenceModel,2,3,0.11921681339542071,2
PreferenceModel,2,4,0.08871033787727356,2
PreferenceModel,3,0,0.07698764652013779,3
PreferenceModel,3,1,0.1569143502662579,3
PreferenceModel,3,2,0.07266316438714664,3
PreferenceModel,3,3,0.10444762371480465,3
PreferenceModel,3,4,0.10204977852602799,3
PlackettLuceRPC,2,0,0.225637407352527,2
PlackettLuceRPC,2,1,0.34914879749218625,2
PlackettLuceRPC,2,2,0.1595897302031517,2
PlackettLuceRPC,2,3,0.22026531398296356,2
PlackettLuceRPC,2,4,0.23878175765275955,2
PlackettLuceRPC,3,0,0.21723089584459862,3
PlackettLuceRPC,3,1,0.28953865527485806,3
PlackettLuceRPC,3,2,0.1617154011813303,3
PlackettLuceRPC,3,3,0.18966365108887354,3
PlackettLuceRPC,3,4,0.19159984961152077,3
RPC,2,0,0.2385293891032537,2
RPC,2,1,0.254103089372317,2
RPC,2,2,0.1473704855889082,2
RPC,2,3,0.17121936877568564,2
RPC,2,4,0.23291747768719992,2
RPC,3,0,-1.0,3
RPC,3,1,-1.0,3
RPC,3,2,-1.0,3
RPC,3,3,-1.0,3
RPC,3,4,-1.0,3
