PlackettLuce_Tau,MallowsModel_Tau,PreferenceModel_Tau,PlackettLuceRPC_Tau,Fold_idx
0.8888888888888888,0.2962962962962963,0.9074074074074076,0.6111111111111112,0
0.7222222222222223,0.1481481481481481,0.8703703703703703,0.3518518518518518,1
0.8703703703703703,0.3333333333333333,0.9629629629629629,0.5185185185185186,2
0.8857142857142857,0.16190476190476183,0.8285714285714286,0.4857142857142857,3
0.9428571428571428,0.219047619047619,0.9428571428571428,0.7523809523809524,4
