model,k,fold,ece,k_label
PlackettLuce,2,0,0.13695533024750786,2
PlackettLuce,2,1,0.1912397225214927,2
PlackettLuce,2,2,0.17504025064839945,2
PlackettLuce,2,3,0.15976657497563532,2
PlackettLuce,2,4,0.13177550441718525,2
PlackettLuce,3,0,0.09008666823932866,3
PlackettLuce,3,1,0.13054067293544194,3
PlackettLuce,3,2,0.1184738215955871,3
PlackettLuce,3,3,0.10093438698067551,3
PlackettLuce,3,4,0.08242854808257626,3
MallowsModel,2,0,0.08343236334621906,2
MallowsModel,2,1,0.12553583551198244,2
MallowsModel,2,2,0.1316457980622848,2
MallowsModel,2,3,0.12549808310965696,2
MallowsModel,2,4,0.11597427415351073,2
MallowsModel,3,0,0.13129873046030602,3
MallowsModel,3,1,0.1503831703836719,3
MallowsModel,3,2,0.09204746596515179,3
MallowsModel,3,3,0.13720113039016724,3
MallowsModel,3,4,0.127677321434021,3
PreferenceModel,2,0,0.07205036046259382,2
PreferenceModel,2,1,0.14918997347423876,2
PreferenceModel,2,2,0.060208008779833705,2
PreferenceModel,2,3,0.12813299946442602,2
PreferenceModel,2,4,0.09816876919274882,2
PreferenceModel,3,0,0.05360748736011037,3
PreferenceModel,3,1,0.10260266121002604,3
PreferenceModel,3,2,0.0529838560787202,3
PreferenceModel,3,3,0.07847617248605404,3
PreferenceModel,3,4,0.05055286037691292,3
PlackettLuceRPC,2,0,0.07423961155533713,2
PlackettLuceRPC,2,1,0.184290925323256,2
PlackettLuceRPC,2,2,0.07775453146960999,2
PlackettLuceRPC,2,3,0.12315593410360937,2
PlackettLuceRPC,2,4,0.07575839445205583,2
PlackettLuceRPC,3,0,0.041607287120275484,3
PlackettLuceRPC,3,1,0.11707367014886906,3
PlackettLuceRPC,3,2,0.05436725361974581,3
PlackettLuceRPC,3,3,0.06372259987457211,3
PlackettLuceRPC,3,4,0.05831796726822259,3
RPC,2,0,0.15740743786510494,2
RPC,2,1,0.12962965544796098,2
RPC,2,2,0.18518520714025255,2
RPC,2,3,0.22857144553036915,2
RPC,2,4,0.17142859725725082,2
RPC,3,0,-1.0,3
RPC,3,1,-1.0,3
RPC,3,2,-1.0,3
RPC,3,3,-1.0,3
RPC,3,4,-1.0,3
