model,k,fold,ece,k_label
PlackettLuce,1,0,0.21033138036727905,1
PlackettLuce,1,1,0.39730069041252136,1
PlackettLuce,1,2,0.30525025725364685,1
PlackettLuce,1,3,0.14810161292552948,1
PlackettLuce,1,4,0.1798890233039856,1
PlackettLuce,2,0,0.3495929539203644,2
PlackettLuce,2,1,0.41478198766708374,2
PlackettLuce,2,2,0.4393766224384308,2
PlackettLuce,2,3,0.37396788597106934,2
PlackettLuce,2,4,0.3787894546985626,2
MallowsModel,1,0,0.6075606942176819,1
MallowsModel,1,1,0.7703982591629028,1
MallowsModel,1,2,0.3717709183692932,1
MallowsModel,1,3,0.6880862712860107,1
MallowsModel,1,4,0.6036566495895386,1
MallowsModel,2,0,0.6875870227813721,2
MallowsModel,2,1,0.7703982591629028,2
MallowsModel,2,2,0.4741440415382385,2
MallowsModel,2,3,0.7502912878990173,2
MallowsModel,2,4,0.6755152940750122,2
PreferenceModel,1,0,0.11795166879892349,1
PreferenceModel,1,1,0.19419372081756592,1
PreferenceModel,1,2,0.17651501297950745,1
PreferenceModel,1,3,0.13129104673862457,1
PreferenceModel,1,4,0.12075310945510864,1
PreferenceModel,2,0,0.15274085104465485,2
PreferenceModel,2,1,0.2362479567527771,2
PreferenceModel,2,2,0.1839223951101303,2
PreferenceModel,2,3,0.20567180216312408,2
PreferenceModel,2,4,0.16126587986946106,2
PlackettLuceRPC,1,0,0.36677616834640503,1
PlackettLuceRPC,1,1,0.5823454856872559,1
PlackettLuceRPC,1,2,0.40655916929244995,1
PlackettLuceRPC,1,3,0.446462482213974,1
PlackettLuceRPC,1,4,0.34885644912719727,1
PlackettLuceRPC,2,0,0.4114502966403961,2
PlackettLuceRPC,2,1,0.508000373840332,2
PlackettLuceRPC,2,2,0.4660283625125885,2
PlackettLuceRPC,2,3,0.4865166246891022,2
PlackettLuceRPC,2,4,0.4646821618080139,2
