model,k,fold,ece,k_label
PlackettLuce,1,0,0.33298826217651367,1
PlackettLuce,1,1,0.38363492488861084,1
PlackettLuce,1,2,0.42891019582748413,1
PlackettLuce,1,3,0.3358510136604309,1
PlackettLuce,1,4,0.3197662830352783,1
PlackettLuce,2,0,0.38116252422332764,2
PlackettLuce,2,1,0.48176711797714233,2
PlackettLuce,2,2,0.48403140902519226,2
PlackettLuce,2,3,0.4274734854698181,2
PlackettLuce,2,4,0.41748830676078796,2
MallowsModel,1,0,0.3463786244392395,1
MallowsModel,1,1,0.39400342106819153,1
MallowsModel,1,2,0.36379796266555786,1
MallowsModel,1,3,0.3370020389556885,1
MallowsModel,1,4,0.3370020389556885,1
MallowsModel,2,0,0.7877923250198364,2
MallowsModel,2,1,0.9022990465164185,2
MallowsModel,2,2,0.5522848963737488,2
MallowsModel,2,3,0.8232067823410034,2
MallowsModel,2,4,0.766063928604126,2
PreferenceModel,1,0,0.08850906789302826,1
PreferenceModel,1,1,0.24272018671035767,1
PreferenceModel,1,2,0.184547558426857,1
PreferenceModel,1,3,0.24180881679058075,1
PreferenceModel,1,4,0.1378091722726822,1
PreferenceModel,2,0,0.16844478249549866,2
PreferenceModel,2,1,0.3173879086971283,2
PreferenceModel,2,2,0.1876576691865921,2
PreferenceModel,2,3,0.2901577949523926,2
PreferenceModel,2,4,0.17464709281921387,2
PlackettLuceRPC,1,0,0.1989089548587799,1
PlackettLuceRPC,1,1,0.6699231266975403,1
PlackettLuceRPC,1,2,0.29100334644317627,1
PlackettLuceRPC,1,3,0.34568268060684204,1
PlackettLuceRPC,1,4,0.2882622182369232,1
PlackettLuceRPC,2,0,0.22680889070034027,2
PlackettLuceRPC,2,1,0.6851558685302734,2
PlackettLuceRPC,2,2,0.30393463373184204,2
PlackettLuceRPC,2,3,0.3604210615158081,2
PlackettLuceRPC,2,4,0.3678852617740631,2
RPC,1,0,2.3365540504455566,1
RPC,1,1,2.168123960494995,1
RPC,1,2,2.3333332538604736,1
RPC,1,3,2.515374183654785,1
RPC,1,4,2.2285714149475098,1
RPC,2,0,-1.0,2
RPC,2,1,-1.0,2
RPC,2,2,-1.0,2
RPC,2,3,-1.0,2
RPC,2,4,-1.0,2
