model,k,fold,ece,k_label
PlackettLuce,2,0,0.19866799964525161,2
PlackettLuce,2,1,0.17803686724177428,2
PlackettLuce,2,2,0.213647342863537,2
PlackettLuce,2,3,0.15341723014024042,2
PlackettLuce,2,4,0.20033405514966166,2
PlackettLuce,3,0,0.0645117194391787,3
PlackettLuce,3,1,0.05825676133168772,3
PlackettLuce,3,2,0.06995190341202985,3
PlackettLuce,3,3,0.05321395067342868,3
PlackettLuce,3,4,0.0659872277844919,3
PlackettLuce,4,0,0.027969503764810118,4
PlackettLuce,4,1,0.026838546686173817,4
PlackettLuce,4,2,0.02945686063792978,4
PlackettLuce,4,3,0.02660154474842351,4
PlackettLuce,4,4,0.029042597203182856,4
PlackettLuce,5,0,0.022606615245234617,5
PlackettLuce,5,1,0.022413102699358697,5
PlackettLuce,5,2,0.022858108040120912,5
PlackettLuce,5,3,0.022638042609388422,5
PlackettLuce,5,4,0.02309606249845173,5
PlackettLuce,6,0,0.022864296800643,6
PlackettLuce,6,1,0.02284479263877969,6
PlackettLuce,6,2,0.02291834857421077,6
PlackettLuce,6,3,0.022890806430534993,6
PlackettLuce,6,4,0.023012465635538173,6
PlackettLuce,7,0,0.0232683506955009,7
PlackettLuce,7,1,0.02326311095412599,7
PlackettLuce,7,2,0.0232762361333857,7
PlackettLuce,7,3,0.023279198124117332,7
PlackettLuce,7,4,0.02329694668841844,7
MallowsModel,2,0,0.8062082670983814,2
MallowsModel,2,1,0.806799570719401,2
MallowsModel,2,2,0.8207922464325315,2
MallowsModel,2,3,0.8051527639230093,2
MallowsModel,2,4,0.8267971475919088,2
MallowsModel,3,0,0.3833814388229733,3
MallowsModel,3,1,0.3811178817635491,3
MallowsModel,3,2,0.39014579596973603,3
MallowsModel,3,3,0.38149287615503585,3
MallowsModel,3,4,0.4006581539199466,3
MallowsModel,4,0,0.12929752653553372,4
MallowsModel,4,1,0.12745095030182885,4
MallowsModel,4,2,0.13127295374870301,4
MallowsModel,4,3,0.12817683595986593,4
MallowsModel,4,4,0.13544355765694663,4
MallowsModel,5,0,0.04594959595373699,5
MallowsModel,5,1,0.045343190455247484,5
MallowsModel,5,2,0.04634279360373815,5
MallowsModel,5,3,0.04570484771614983,5
MallowsModel,5,4,0.047402088509665596,5
MallowsModel,6,0,0.027138809351220962,6
MallowsModel,6,1,0.026977836518060593,6
MallowsModel,6,2,0.027181207778907958,6
MallowsModel,6,3,0.027105048511709487,6
MallowsModel,6,4,0.027434965601516148,6
MallowsModel,7,0,0.02392195567252144,7
MallowsModel,7,1,0.023896236339258768,7
MallowsModel,7,2,0.023923877425610075,7
MallowsModel,7,3,0.023924250522303202,7
MallowsModel,7,4,0.023971733912116006,7
PreferenceModel,2,0,0.08688812709269336,2
PreferenceModel,2,1,0.060032724330778275,2
PreferenceModel,2,2,0.06782293703318351,2
PreferenceModel,2,3,0.06921240783274352,2
PreferenceModel,2,4,0.07194323178070287,2
PreferenceModel,3,0,0.032687988088998414,3
PreferenceModel,3,1,0.023575330528962823,3
PreferenceModel,3,2,0.02616271816992334,3
PreferenceModel,3,3,0.026537579942461368,3
PreferenceModel,3,4,0.02736225114758348,3
PreferenceModel,4,0,0.02095526415616318,4
PreferenceModel,4,1,0.01911810464849363,4
PreferenceModel,4,2,0.019900942806686674,4
PreferenceModel,4,3,0.020102631366379294,4
PreferenceModel,4,4,0.020488249389399287,4
PreferenceModel,5,0,0.02138851690623495,5
PreferenceModel,5,1,0.021052835017280093,5
PreferenceModel,5,2,0.02157676258569746,5
PreferenceModel,5,3,0.021492576363287674,5
PreferenceModel,5,4,0.021535220617725927,5
PreferenceModel,6,0,0.022709966327700327,6
PreferenceModel,6,1,0.022647493801357794,6
PreferenceModel,6,2,0.022856363943234707,6
PreferenceModel,6,3,0.02277470866516408,6
PreferenceModel,6,4,0.022779318399792945,6
PreferenceModel,7,0,0.02325602331506421,7
PreferenceModel,7,1,0.02324369589817555,7
PreferenceModel,7,2,0.023296092962799962,7
PreferenceModel,7,3,0.023271890823294627,7
PreferenceModel,7,4,0.023266675087899553,7
PlackettLuceRPC,2,0,0.4460376917961098,2
PlackettLuceRPC,2,1,0.43219557333560216,2
PlackettLuceRPC,2,2,0.45622648156824563,2
PlackettLuceRPC,2,3,0.44711715834481375,2
PlackettLuceRPC,2,4,0.45064188362587065,2
PlackettLuceRPC,3,0,0.14724418429790864,3
PlackettLuceRPC,3,1,0.1408485566376753,3
PlackettLuceRPC,3,2,0.15053324969041915,3
PlackettLuceRPC,3,3,0.14728343311885728,3
PlackettLuceRPC,3,4,0.14997782859773862,3
PlackettLuceRPC,4,0,0.04781285125825976,4
PlackettLuceRPC,4,1,0.046130324283010504,4
PlackettLuceRPC,4,2,0.048571506506691335,4
PlackettLuceRPC,4,3,0.04801021743034999,4
PlackettLuceRPC,4,4,0.04869725041873088,4
PlackettLuceRPC,5,0,0.026398315911720847,5
PlackettLuceRPC,5,1,0.025987795347926237,5
PlackettLuceRPC,5,2,0.026538059626574746,5
PlackettLuceRPC,5,3,0.026489947240735914,5
PlackettLuceRPC,5,4,0.026711875089053396,5
PlackettLuceRPC,6,0,0.02348145386414318,6
PlackettLuceRPC,6,1,0.02338486022843946,6
PlackettLuceRPC,6,2,0.023508966133776416,6
PlackettLuceRPC,6,3,0.023487586251172213,6
PlackettLuceRPC,6,4,0.023599293368054546,6
PlackettLuceRPC,7,0,0.023350652053675962,7
PlackettLuceRPC,7,1,0.023332489107893446,7
PlackettLuceRPC,7,2,0.023357133134910356,7
PlackettLuceRPC,7,3,0.023350630982537358,7
PlackettLuceRPC,7,4,0.023374322840206175,7
RPC,2,0,0.02698824927626577,2
RPC,2,1,0.024647415449310626,2
RPC,2,2,0.034738349866875934,2
RPC,2,3,0.025187869800166005,2
RPC,2,4,0.0240473716680537,2
RPC,3,0,-1.0,3
RPC,3,1,-1.0,3
RPC,3,2,-1.0,3
RPC,3,3,-1.0,3
