model,k,fold,ece,k_label
PlackettLuce,1,0,0.011270846373268537,1
PlackettLuce,1,1,0.00859686461210783,1
PlackettLuce,1,2,0.015123688416289431,1
PlackettLuce,1,3,0.014006405969017319,1
PlackettLuce,1,4,0.01109646659876619,1
PlackettLuce,2,0,0.007538301674815427,2
PlackettLuce,2,1,0.006770123415446419,2
PlackettLuce,2,2,0.007547672233721684,2
PlackettLuce,2,3,0.008475861142609833,2
PlackettLuce,2,4,0.0068492994566137595,2
PlackettLuce,3,0,0.011079961980604345,3
PlackettLuce,3,1,0.01162678391992813,3
PlackettLuce,3,2,0.011498955111130185,3
PlackettLuce,3,3,0.011456192309214245,3
PlackettLuce,3,4,0.011163483751235097,3
PlackettLuce,4,0,0.01424753988190094,4
PlackettLuce,4,1,0.014494196079994297,4
PlackettLuce,4,2,0.014226832582521422,4
PlackettLuce,4,3,0.014834794794643088,4
PlackettLuce,4,4,0.014341866909316672,4
PlackettLuce,5,0,0.016628734401010228,5
PlackettLuce,5,1,0.0168191262503937,5
PlackettLuce,5,2,0.016301222188240136,5
PlackettLuce,5,3,0.017010322900888053,5
PlackettLuce,5,4,0.01667176822475049,5
PlackettLuce,6,0,0.017838326823561696,6
PlackettLuce,6,1,0.01790533937606698,6
PlackettLuce,6,2,0.017559989842447256,6
PlackettLuce,6,3,0.018040156243200222,6
PlackettLuce,6,4,0.01782171069382641,6
PreferenceModel,1,0,0.015129012213687279,1
PreferenceModel,1,1,0.009275503805838525,1
PreferenceModel,1,2,0.010152330572184707,1
PreferenceModel,1,3,0.01007272204982915,1
PreferenceModel,1,4,0.010417591913470201,1
PreferenceModel,2,0,0.010490194683024172,2
PreferenceModel,2,1,0.00827137000063279,2
PreferenceModel,2,2,0.00954628784702869,2
PreferenceModel,2,3,0.007830893241112963,2
PreferenceModel,2,4,0.009643006739982715,2
PreferenceModel,3,0,0.010433220782613804,3
PreferenceModel,3,1,0.010089813132626226,3
PreferenceModel,3,2,0.010769223825939532,3
PreferenceModel,3,3,0.008818531668345843,3
PreferenceModel,3,4,0.011571468933973284,3
PreferenceModel,4,0,0.01224945891775687,4
PreferenceModel,4,1,0.011839305992682403,4
PreferenceModel,4,2,0.01259989473286883,4
PreferenceModel,4,3,0.010517606532673762,4
PreferenceModel,4,4,0.013163483284630014,4
PreferenceModel,5,0,0.013684812877713667,5
PreferenceModel,5,1,0.013254185760184006,5
PreferenceModel,5,2,0.013982727552967035,5
PreferenceModel,5,3,0.011803453958603473,5
PreferenceModel,5,4,0.014410878766775279,5
PreferenceModel,6,0,0.014460479968494968,6
PreferenceModel,6,1,0.014111582000456717,6
PreferenceModel,6,2,0.014789676140345041,6
PreferenceModel,6,3,0.012592161659783111,6
PreferenceModel,6,4,0.01520148426482751,6
PlackettLuceRPC,1,0,0.07480532675981522,1
PlackettLuceRPC,1,1,0.10143987515142985,1
PlackettLuceRPC,1,2,0.11158628974642072,1
PlackettLuceRPC,1,3,0.10342015006712504,1
PlackettLuceRPC,1,4,0.098451096032347,1
PlackettLuceRPC,2,0,0.023364029116540525,2
PlackettLuceRPC,2,1,0.02590470135744129,2
PlackettLuceRPC,2,2,0.027371940527310862,2
PlackettLuceRPC,2,3,0.026779171370435506,2
PlackettLuceRPC,2,4,0.02589032901700453,2
PlackettLuceRPC,3,0,0.0068825933574338536,3
PlackettLuceRPC,3,1,0.006946762825828045,3
PlackettLuceRPC,3,2,0.0072252385301648505,3
PlackettLuceRPC,3,3,0.007077654262615224,3
PlackettLuceRPC,3,4,0.00696750518857568,3
PlackettLuceRPC,4,0,0.005302265723070204,4
PlackettLuceRPC,4,1,0.0051651887191513065,4
PlackettLuceRPC,4,2,0.0052803242940843206,4
PlackettLuceRPC,4,3,0.005027573852633049,4
PlackettLuceRPC,4,4,0.0048610344038728555,4
PlackettLuceRPC,5,0,0.006432288486175749,5
PlackettLuceRPC,5,1,0.0063528413451855335,5
PlackettLuceRPC,5,2,0.006369779948249021,5
PlackettLuceRPC,5,3,0.00603950913661543,5
PlackettLuceRPC,5,4,0.005755393027095398,5
PlackettLuceRPC,6,0,0.007529350076319609,6
PlackettLuceRPC,6,1,0.007419069300595993,6
PlackettLuceRPC,6,2,0.007390899120838142,6
PlackettLuceRPC,6,3,0.007075953553180264,6
PlackettLuceRPC,6,4,0.006731335970515114,6
