PlackettLuce_Tau,MallowsModel_Tau,PreferenceModel_Tau,PlackettLuceRPC_Tau,Fold_idx
0.7331046312178388,0.2295025728987993,0.5945111492281303,0.739622641509434,0
0.6799313893653516,0.22607204116638083,0.5787307032590051,0.7313893653516296,1
0.7300171526586621,0.2295025728987993,0.6305317324185251,0.7605488850771869,2
0.7198268398268398,0.21731601731601732,0.6720346320346322,0.7364502164502165,3
0.7579220779220779,0.2502164502164502,0.6786147186147186,0.7735064935064934,4
