model,k,fold,ece,k_label
PlackettLuce,1,0,0.4853843233802102,1
PlackettLuce,1,1,0.5581677501851862,1
PlackettLuce,1,2,0.5240224654024298,1
PlackettLuce,1,3,0.529366444457661,1
PlackettLuce,1,4,0.4485091675411571,1
PlackettLuce,2,0,0.3589169959227244,2
PlackettLuce,2,1,0.437569098547101,2
PlackettLuce,2,2,0.38526558081309,2
PlackettLuce,2,3,0.3988870961325509,2
PlackettLuce,2,4,0.3303302547027325,2
PlackettLuce,3,0,0.33424962401390074,3
PlackettLuce,3,1,0.4155098291543814,3
PlackettLuce,3,2,0.3559497215531089,3
PlackettLuce,3,3,0.3793825333768671,3
PlackettLuce,3,4,0.32207645575205485,3
PlackettLuce,4,0,0.32522195488659306,4
PlackettLuce,4,1,0.4042715489864349,4
PlackettLuce,4,2,0.3402462371608667,4
PlackettLuce,4,3,0.3682290160492675,4
PlackettLuce,4,4,0.30397924684709116,4
PlackettLuce,5,0,0.31973058730363846,5
PlackettLuce,5,1,0.39752306797925163,5
PlackettLuce,5,2,0.3303381095469837,5
PlackettLuce,5,3,0.3641229688403118,5
PlackettLuce,5,4,0.29602854410807294,5
PlackettLuce,6,0,0.3193811840481228,6
PlackettLuce,6,1,0.39610765623242666,6
PlackettLuce,6,2,0.327297391075837,6
PlackettLuce,6,3,0.36307735914407774,6
PlackettLuce,6,4,0.29504364187067206,6
PlackettLuce,7,0,0.31904030282322954,7
PlackettLuce,7,1,0.39610765623242666,7
PlackettLuce,7,2,0.327297391075837,7
PlackettLuce,7,3,0.36307735914407774,7
PlackettLuce,7,4,0.29504364187067206,7
PlackettLuce,8,0,0.31904030282322954,8
PlackettLuce,8,1,0.39610765623242666,8
PlackettLuce,8,2,0.327297391075837,8
PlackettLuce,8,3,0.3627448472483405,8
PlackettLuce,8,4,0.29504364187067206,8
PlackettLuce,9,0,0.31904030282322954,9
PlackettLuce,9,1,0.39610765623242666,9
PlackettLuce,9,2,0.3267366352019372,9
PlackettLuce,9,3,0.3627448472483405,9
PlackettLuce,9,4,0.29504364187067206,9
PlackettLuce,10,0,0.31904030282322954,10
PlackettLuce,10,1,0.39610765623242666,10
PlackettLuce,10,2,0.3267366352019372,10
PlackettLuce,10,3,0.3627448472483405,10
PlackettLuce,10,4,0.29504364187067206,10
MallowsModel,1,0,0.6184534538875927,1
MallowsModel,1,1,0.6510383595119823,1
MallowsModel,1,2,0.6098627827384255,1
MallowsModel,1,3,0.632693041454662,1
MallowsModel,1,4,0.578688301823356,1
MallowsModel,2,0,0.420628821849823,2
