model,k,fold,ece,k_label
PlackettLuce,1,0,0.04174492539217075,1
PlackettLuce,1,1,0.07503087321917216,1
PlackettLuce,1,2,0.15303759773572287,1
PlackettLuce,1,3,0.05838942248374224,1
PlackettLuce,1,4,0.1752322812875112,1
PlackettLuce,2,0,0.12094499062125881,2
PlackettLuce,2,1,0.11802069408198197,2
PlackettLuce,2,2,0.1471259407699108,2
PlackettLuce,2,3,0.15670596916849414,2
PlackettLuce,2,4,0.1660455713669459,2
PreferenceModel,1,0,0.15319623914547265,1
PreferenceModel,1,1,0.06703276202703516,1
PreferenceModel,1,2,0.12382443994283676,1
PreferenceModel,1,3,0.12083044461905956,1
PreferenceModel,1,4,0.10296807376046975,1
PreferenceModel,2,0,0.10031936903639387,2
PreferenceModel,2,1,0.11249898009312649,2
PreferenceModel,2,2,0.1408896722520391,2
PreferenceModel,2,3,0.18038562343766293,2
PreferenceModel,2,4,0.1369246837372581,2
PlackettLuceRPC,1,0,0.29117992520332336,1
PlackettLuceRPC,1,1,0.26151366035143536,1
PlackettLuceRPC,1,2,0.27949891487757367,1
PlackettLuceRPC,1,3,0.18705405791600546,1
PlackettLuceRPC,1,4,0.1843949779868126,1
PlackettLuceRPC,2,0,0.21730204795797667,2
PlackettLuceRPC,2,1,0.22276441132028899,2
PlackettLuceRPC,2,2,0.17353331483900547,2
PlackettLuceRPC,2,3,0.17941024899482727,2
PlackettLuceRPC,2,4,0.16798402865727743,2
