model,k,fold,ece,k_label
PlackettLuce,1,0,0.032829987301254235,1
PlackettLuce,1,1,0.03993374007099885,1
PlackettLuce,1,2,0.04365260843908237,1
PlackettLuce,1,3,0.06430598878872669,1
PlackettLuce,1,4,0.042650441398533676,1
PlackettLuce,2,0,0.04916966774627655,2
PlackettLuce,2,1,0.0534290574585265,2
PlackettLuce,2,2,0.034759122603351164,2
PlackettLuce,2,3,0.038752664317975624,2
PlackettLuce,2,4,0.024836663265956477,2
PlackettLuce,3,0,0.05075870917933667,3
PlackettLuce,3,1,0.056194940499318315,3
PlackettLuce,3,2,0.03588174980849588,3
PlackettLuce,3,3,0.0393807693139284,3
PlackettLuce,3,4,0.04013671572708215,3
MallowsModel,1,0,0.12081136293709278,1
MallowsModel,1,1,0.11155904047191142,1
MallowsModel,1,2,0.10857803151011466,1
MallowsModel,1,3,0.13507301323115825,1
MallowsModel,1,4,0.11172864809632302,1
MallowsModel,2,0,0.11184313297271728,2
MallowsModel,2,1,0.11286834329366684,2
MallowsModel,2,2,0.10507913082838058,2
MallowsModel,2,3,0.11730129793286323,2
MallowsModel,2,4,0.10332204774022102,2
MallowsModel,3,0,0.08191939741373062,3
MallowsModel,3,1,0.09190396144986153,3
MallowsModel,3,2,0.08464323794469238,3
MallowsModel,3,3,0.09261339157819748,3
MallowsModel,3,4,0.08878320157527923,3
PreferenceModel,1,0,0.0766887070004933,1
PreferenceModel,1,1,0.05456239734776318,1
PreferenceModel,1,2,0.05388734746070224,1
PreferenceModel,1,3,0.06850545222627087,1
PreferenceModel,1,4,0.06615976358353648,1
PreferenceModel,2,0,0.051132207506022154,2
PreferenceModel,2,1,0.04005922428443141,2
PreferenceModel,2,2,0.039908102132557396,2
PreferenceModel,2,3,0.05288447615180519,2
PreferenceModel,2,4,0.04405611930193291,2
PreferenceModel,3,0,0.05251210201531649,3
PreferenceModel,3,1,0.04515661737282894,3
PreferenceModel,3,2,0.043188194293595314,3
PreferenceModel,3,3,0.05192762156338652,3
PreferenceModel,3,4,0.04180303279620905,3
PlackettLuceRPC,1,0,0.1585713920155926,1
PlackettLuceRPC,1,1,0.15704933072355134,1
PlackettLuceRPC,1,2,0.1492177312792507,1
PlackettLuceRPC,1,3,0.13849202938744165,1
PlackettLuceRPC,1,4,0.15235547253274445,1
PlackettLuceRPC,2,0,0.07465232110653933,2
PlackettLuceRPC,2,1,0.12616602866245166,2
PlackettLuceRPC,2,2,0.052654496123570774,2
PlackettLuceRPC,2,3,0.11577381296970304,2
PlackettLuceRPC,2,4,0.05615825436876289,2
PlackettLuceRPC,3,0,0.04544621064112737,3
PlackettLuceRPC,3,1,0.08907986618134947,3
PlackettLuceRPC,3,2,0.04130740258842707,3
PlackettLuceRPC,3,3,0.13893844387383153,3
PlackettLuceRPC,3,4,0.04474136561066622,3
RPC,1,0,-1.0,1
RPC,1,1,-1.0,1
RPC,1,2,-1.0,1
RPC,1,3,-1.0,1
RPC,1,4,-1.0,1
RPC,2,0,0.8130177508422433,2
RPC,2,1,0.8226190494994322,2
RPC,2,2,0.8011904757735984,2
RPC,2,3,0.8238095241288343,2
RPC,2,4,0.7916666658595204,2
RPC,3,0,-1.0,3
RPC,3,1,-1.0,3
RPC,3,2,-1.0,3
RPC,3,3,-1.0,3
RPC,3,4,-1.0,3
