model,k,fold,ece,k_label
PlackettLuce,1,0,0.12438159435987473,1
PlackettLuce,1,1,0.15979483723640442,1
PlackettLuce,1,2,0.0808226615190506,1
PlackettLuce,1,3,0.22307808697223663,1
PlackettLuce,1,4,0.15444213151931763,1
PlackettLuce,2,0,0.2545729875564575,2
PlackettLuce,2,1,0.3107098340988159,2
PlackettLuce,2,2,0.20013165473937988,2
PlackettLuce,2,3,0.33187469840049744,2
PlackettLuce,2,4,0.2666187286376953,2
PlackettLuce,3,0,0.376587450504303,3
PlackettLuce,3,1,0.3820745646953583,3
PlackettLuce,3,2,0.32929202914237976,3
PlackettLuce,3,3,0.38683009147644043,3
PlackettLuce,3,4,0.2950194180011749,3
PreferenceModel,1,0,0.2071494311094284,1
PreferenceModel,1,1,0.19961397349834442,1
PreferenceModel,1,2,0.12419874221086502,1
PreferenceModel,1,3,0.24511048197746277,1
PreferenceModel,1,4,0.19960671663284302,1
PreferenceModel,2,0,0.3578389286994934,2
PreferenceModel,2,1,0.35816752910614014,2
PreferenceModel,2,2,0.26104024052619934,2
PreferenceModel,2,3,0.4157074987888336,2
PreferenceModel,2,4,0.332767516374588,2
PreferenceModel,3,0,0.45548027753829956,3
PreferenceModel,3,1,0.4352525770664215,3
PreferenceModel,3,2,0.4087086319923401,3
PreferenceModel,3,3,0.4793412685394287,3
PreferenceModel,3,4,0.36161643266677856,3
PlackettLuceRPC,1,0,0.38449200987815857,1
PlackettLuceRPC,1,1,0.3701510727405548,1
PlackettLuceRPC,1,2,0.35417869687080383,1
PlackettLuceRPC,1,3,0.4648131728172302,1
PlackettLuceRPC,1,4,0.37204864621162415,1
PlackettLuceRPC,2,0,0.4008018672466278,2
PlackettLuceRPC,2,1,0.40442460775375366,2
PlackettLuceRPC,2,2,0.36016806960105896,2
PlackettLuceRPC,2,3,0.44395503401756287,2
PlackettLuceRPC,2,4,0.39187103509902954,2
PlackettLuceRPC,3,0,0.4150410294532776,3
PlackettLuceRPC,3,1,0.42830437421798706,3
PlackettLuceRPC,3,2,0.39896664023399353,3
PlackettLuceRPC,3,3,0.47344523668289185,3
PlackettLuceRPC,3,4,0.4234835207462311,3
