model,k,fold,ece,k_label
PlackettLuce,1,0,0.041192092640328214,1
PlackettLuce,1,1,0.045739561032669754,1
PlackettLuce,1,2,0.020907278556631968,1
PlackettLuce,1,3,0.07599460085938599,1
PlackettLuce,1,4,0.04786226692394298,1
PlackettLuce,2,0,0.02112108594463755,2
PlackettLuce,2,1,0.028674178001293803,2
PlackettLuce,2,2,0.018381143082336505,2
PlackettLuce,2,3,0.03208210413600553,2
PlackettLuce,2,4,0.0223394236954607,2
PlackettLuce,3,0,0.015891463060395333,3
PlackettLuce,3,1,0.016737437190121076,3
PlackettLuce,3,2,0.01333992569238926,3
PlackettLuce,3,3,0.0190439283402726,3
PlackettLuce,3,4,0.012941662459405678,3
PreferenceModel,1,0,0.09698986449184085,1
PreferenceModel,1,1,0.08037903194432844,1
PreferenceModel,1,2,0.055081780284225196,1
PreferenceModel,1,3,0.11045095668929263,1
PreferenceModel,1,4,0.08540001371381523,1
PreferenceModel,2,0,0.038208108803430695,2
PreferenceModel,2,1,0.034039797773404636,2
PreferenceModel,2,2,0.023169265912079445,2
PreferenceModel,2,3,0.04261278715928326,2
PreferenceModel,2,4,0.0331004782744467,2
PreferenceModel,3,0,0.022342652215617955,3
PreferenceModel,3,1,0.018786487458931942,3
PreferenceModel,3,2,0.015930202309099254,3
PreferenceModel,3,3,0.022849986249609794,3
PreferenceModel,3,4,0.018152929608230336,3
PlackettLuceRPC,1,0,0.14028408719940547,1
PlackettLuceRPC,1,1,0.10452272087923939,1
PlackettLuceRPC,1,2,0.1615759267328666,1
PlackettLuceRPC,1,3,0.16396079434533462,1
PlackettLuceRPC,1,4,0.16314367289852463,1
PlackettLuceRPC,2,0,0.05269059446359615,2
PlackettLuceRPC,2,1,0.045131668349576486,2
PlackettLuceRPC,2,2,0.04714639936050168,2
PlackettLuceRPC,2,3,0.05898053910667924,2
PlackettLuceRPC,2,4,0.05400731896633526,2
PlackettLuceRPC,3,0,0.024839010858069915,3
PlackettLuceRPC,3,1,0.024668267844993055,3
PlackettLuceRPC,3,2,0.024512359502409254,3
PlackettLuceRPC,3,3,0.030332020191814413,3
PlackettLuceRPC,3,4,0.0282126307257009,3
